state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,2,68,9875,69,5772,69,464,68,466,69,50,68,50,69,428,68,289,69,36,68,8,68,668,69,0.5845063291139241,69,5772,9875,0.08225491934054245,68,464,5641,0.047889359066983175,68,464,9689,0.07849293563579278,68,50,637,0.6976047904191617,69,466,668,2020-10-19
RI,8,14,2283,15,2078,14,146,14,146,15,15,14,15,15,145,14,145,15,1,13,1,13,178,15,0.9102058694699956,14,2078,2283,0.07149853085210578,13,146,2042,0.06642402183803457,14,146,2198,0.09202453987730061,14,15,163,0.8202247191011236,15,146,178,2020-10-19
SC,1,77,10344,85,8645,85,654,83,1032,83,177,83,173,85,653,83,598,85,1,83,1,61,1401,82,0.8357501933488012,85,8645,10344,0.07672454246832473,83,654,8524,0.06423099587507367,83,654,10182,0.13053097345132744,80,177,1356,0.7366167023554604,82,1032,1401,2020-10-19
SD,63,61,2740,64,1788,64,338,61,169,62,73,60,77,63,335,61,341,64,2,61,1,50,222,63,0.6525547445255474,64,1788,2740,0.19436457734330076,61,338,1739,0.12754716981132075,61,338,2650,0.35096153846153844,59,73,208,0.7612612612612613,62,169,222,2020-10-19
TN,35,132,19896,145,14764,144,1379,129,1762,139,396,129,394,132,1373,129,1269,132,6,129,3,120,2071,141,0.7473790833122309,143,14757,19745,0.10585065434949961,128,1375,12990,0.0792119018898271,129,1379,17409,0.22448979591836735,127,396,1764,0.8586744639376218,139,1762,2052,2020-10-19
TX,118,585,69808,589,51261,591,5233,580,5853,576,1471,580,1421,585,5155,580,4744,585,78,580,61,577,7461,571,0.7343141187256474,589,51261,69808,0.1037984726767827,580,5233,50415,0.0761097213334109,578,5233,68756,0.20206611570247934,565,1467,7260,0.7839431711566814,570,5849,7461,2020-10-19
UT,2,56,6026,57,3677,58,303,56,425,54,104,53,106,54,293,55,298,56,0,55,0,32,623,51,0.6032193826750747,57,3635,6026,0.08363234888214187,56,303,3623,0.051382058673901984,55,303,5897,0.16965742251223492,50,104,613,0.6484751203852327,51,404,623,2020-10-19
VA,22,105,18896,109,12810,109,783,105,1386,108,189,105,197,108,777,105,765,108,6,105,6,95,2063,107,0.6779212531752752,109,12810,18896,0.06288146482492772,105,783,12452,0.04248968960277838,105,783,18428,0.09464196294441662,104,189,1997,0.671837130392632,107,1386,2063,2020-10-19
VI,0,2,168,2,105,2,8,2,12,2,1,2,1,2,4,2,4,2,4,2,0,2,20,2,0.625,2,105,168,0.0761904761904762,2,8,105,0.047619047619047616,2,8,168,0.05,2,1,20,0.6,2,12,20,2020-10-19
VT,0,16,1283,17,836,17,6,16,68,17,0,16,0,17,6,16,0,17,0,16,0,16,109,17,0.6515978176149649,17,836,1283,0.0075,16,6,800,0.004846526655896607,16,6,1238,0.0,16,0,102,0.6238532110091743,17,68,109,2020-10-19
