state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1294,17,868,17,2,16,0,17,8,16,0,16,1,16,67,17,0,16,0,17,2,16,1,17,0,16,0,16,106,17,0.670788253477589,17,868,1294,0.002361275088548,16,2,847,0.001592356687898,16,2,1256,0,16,0,98,0.632075471698113,17,67,106,2021/05/30,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,1,16,1,16,1,16,1,16,3,16,0,16,1,16,0,16
WA,8,92,2,10,90,2,10,100,13263,102,9848,102,722,100,58,102,204,100,4,100,5,100,930,102,171,100,146,102,708,100,449,102,14,100,5,100,1301,102,0.742516775993365,102,9848,13263,0.07396783116484,100,722,9761,0.054988575780655,100,722,13130,0.133907595927956,100,171,1277,0.714834742505765,102,930,1301,2021/05/30,,0,102,1,102,12,102,5,102,7,102,16,102,13,102,4,102,0,102,5,100,19,100,25,100,5,100,18,100,35,100,42,100,25,100,30,100
WI,7,121,21,11,117,21,1,146,13409,149,9025,149,224,146,40,149,45,146,1,146,1,146,871,149,85,146,81,149,223,146,203,149,1,146,0,146,1603,149,0.673055410545156,149,9025,13409,0.025350837483024,146,224,8836,0.017031630170316,146,224,13152,0.054803352675693,146,85,1551,0.543356207111666,149,871,1603,2021/05/30,,0,149,3,149,5,149,3,149,4,149,5,149,7,149,2,149,11,149,0,146,4,146,2,146,2,146,8,146,8,146,11,146,10,146,0,146
AK,1,23,0,2,22,0,0,24,1674,24,1063,24,19,24,2,24,0,24,0,24,0,24,103,24,7,24,7,24,19,24,19,24,0,24,0,24,136,24,0.635005973715651,24,1063,1674,0.017873941674506,24,19,1063,0.011350059737157,24,19,1674,0.051470588235294,24,7,136,0.757352941176471,24,103,136,2021/05/30,,0,24,0,24,1,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,28,76,13,30,74,13,3,112,15504,117,11551,117,364,112,39,114,70,112,2,112,7,112,1317,117,104,112,102,114,334,112,252,114,30,112,12,112,1643,117,0.745033539731682,117,11551,15504,0.032494197464738,112,364,11202,0.024286095543101,112,364,14988,0.065948002536462,112,104,1577,0.80158247108947,117,1317,1643,2021/05/30,,0,114,1,114,2,114,7,114,9,114,10,114,6,114,4,114,0,114,0,112,6,112,4,112,9,112,8,112,12,112,16,112,15,112,0,112
AR,15,93,2,18,90,2,1,108,9381,110,6582,110,229,108,37,110,46,108,0,108,13,108,631,110,86,108,69,110,218,108,178,110,11,108,0,108,1003,110,0.70163095618804,110,6582,9381,0.034860709392602,108,229,6569,0.024507705479452,108,229,9344,0.08678102926337,108,86,991,0.629112662013958,110,631,1003,2021/05/30,,0,110,2,110,4,110,9,110,4,110,6,110,4,110,0,110,8,110,0,108,2,108,3,108,5,108,6,108,6,108,11,108,13,108,0,108
AZ,22,96,3,26,92,3,3,118,16478,121,11487,121,522,118,45,121,137,118,3,118,8,118,1015,121,141,118,78,121,512,118,297,121,10,118,6,118,2154,121,0.697111299915038,121,11487,16478,0.046272493573265,118,522,11281,0.03223814229249,118,522,16192,0.067528735632184,118,141,2088,0.471216341689879,121,1015,2154,2021/05/30,,0,121,1,121,10,121,8,121,5,121,10,121,6,121,4,121,1,121,1,118,18,118,21,118,17,118,12,118,25,118,23,118,20,118,0,118
CA,49,323,40,71,301,40,21,404,62897,412,47727,412,1344,404,150,412,343,404,1,404,12,404,4783,412,294,404,257,412,1310,404,1065,412,34,404,24,404,6939,412,0.75881202601078,412,47727,62897,0.02852231489145,404,1344,47121,0.021649135806446,404,1344,62081,0.043433298862461,404,294,6769,0.689292405245713,412,4783,6939,2021/05/30,,1,412,12,411,21,412,20,412,21,412,28,412,25,412,22,412,0,412,3,404,19,403,25,404,37,404,54,404,72,404,66,404,65,404,2,404
CO,7,86,13,7,86,13,5,104,11725,106,8002,106,497,104,68,106,63,104,3,104,15,104,898,106,174,104,175,106,483,104,419,106,14,104,4,104,1275,106,0.682473347547974,106,8002,11725,0.062760449551711,104,497,7919,0.042778447237046,104,497,11618,0.140096618357488,104,174,1242,0.704313725490196,106,898,1275,2021/05/30,,2,105,5,105,7,105,8,105,11,105,15,106,10,105,8,105,2,106,1,103,11,103,11,103,6,103,7,103,17,104,5,103,5,103,0,104
CT,4,34,1,4,34,1,3,38,8159,39,6357,39,127,38,14,39,31,38,1,38,0,38,561,39,22,38,19,39,122,38,79,39,5,38,5,38,1052,39,0.77913960044123,39,6357,8159,0.020101297879076,38,127,6318,0.015735348779581,38,127,8071,0.021359223300971,38,22,1030,0.533269961977186,39,561,1052,2021/05/30,,0,39,1,39,1,39,2,38,3,38,3,38,1,38,3,38,0,39,0,38,1,38,2,38,2,38,5,38,5,38,8,38,8,38,0,38
DC,0,12,2,0,12,2,1,12,3506,14,2716,14,117,13,7,14,78,13,0,13,8,13,289,14,19,12,14,13,93,13,54,14,24,13,5,13,350,14,0.77467199087279,14,2716,3506,0.044385432473445,13,117,2636,0.034635879218472,13,117,3378,0.057575757575758,12,19,330,0.825714285714286,14,289,350,2021/05/30,,0,14,1,14,2,14,1,14,1,14,1,14,0,14,1,14,0,14,0,13,5,13,17,13,12,13,17,13,12,13,9,13,6,13,0,13
DE,1,13,1,1,13,1,1,14,3290,15,2450,15,67,14,5,15,28,14,0,14,0,14,136,15,8,14,5,15,62,14,55,15,5,14,2,14,182,15,0.74468085106383,15,2450,3290,0.027470274702747,14,67,2439,0.020564763658686,14,67,3258,0.045977011494253,14,8,174,0.747252747252747,15,136,182,2021/05/30,,0,15,0,15,1,15,1,15,2,15,1,15,0,15,0,15,0,15,1,14,0,14,1,14,0,14,5,14,6,14,7,14,8,14,0,14
FL,7,240,15,26,221,15,74,256,58732,262,45808,262,2283,256,286,262,170,256,10,256,15,256,4919,262,560,256,499,262,2242,256,1946,262,41,256,36,256,6430,262,0.779949601580058,262,45808,58732,0.050590555543245,256,2283,45127,0.039523570451673,256,2283,57763,0.090017682044687,256,560,6221,0.765007776049767,262,4919,6430,2021/05/30,,2,262,19,262,34,262,39,262,44,261,61,262,46,261,34,261,7,262,0,256,18,256,24,256,12,256,28,256,27,256,28,256,32,256,1,256
GA,27,131,9,32,125,10,4,164,22677,167,17876,167,861,164,206,167,97,164,5,164,40,164,2033,167,214,164,151,167,820,164,541,167,41,164,5,164,2689,167,0.788287692375535,167,17876,22677,0.048638571912778,164,861,17702,0.03845294984592,164,861,22391,0.081091322470633,164,214,2639,0.756043138713276,167,2033,2689,2021/05/30,,3,167,26,167,10,167,16,167,21,167,27,167,15,167,7,167,3,167,0,164,5,164,11,164,12,164,15,164,12,164,12,164,8,164,22,164
HI,2,20,4,2,20,4,1,26,2636,26,1893,26,59,26,3,26,13,26,1,26,1,26,128,26,13,26,11,26,56,26,36,26,3,26,1,26,217,26,0.718133535660091,26,1893,2636,0.031167459059694,26,59,1893,0.022382397572079,26,59,2636,0.059907834101382,26,13,217,0.589861751152074,26,128,217,2021/05/30,,0,26,1,26,2,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,1,26,4,26,2,26,3,26,3,26,0,26
IA,0,39,87,0,39,87,0,124,8054,126,5236,126,207,124,19,126,51,124,1,124,3,124,472,126,27,124,17,126,198,124,92,126,9,124,1,124,668,126,0.650111745716414,126,5236,8054,0.040178571428571,124,207,5152,0.02601482970969,124,207,7957,0.041602465331279,124,27,649,0.706586826347305,126,472,668,2021/05/30,,1,126,1,126,8,126,2,126,3,126,1,126,1,126,2,126,0,126,2,124,4,124,7,124,4,124,8,124,10,124,10,124,6,124,0,124
MS,7,99,2,12,94,2,3,106,8736,108,5621,108,198,106,26,108,13,106,1,106,3,106,636,108,82,106,50,108,185,106,145,108,13,106,2,106,853,108,0.643429487179487,108,5621,8736,0.035509325681492,106,198,5576,0.022855823617684,106,198,8663,0.0984393757503,106,82,833,0.745603751465416,108,636,853,2021/05/30,,0,108,4,108,2,108,1,108,5,108,3,108,5,108,6,108,0,108,2,105,2,106,1,106,2,106,2,106,3,106,1,106,0,105,0,106
MT,4,62,1,4,62,1,3,66,3173,67,2163,67,67,66,24,67,8,66,1,66,2,66,140,67,14,66,13,67,63,66,60,67,4,66,0,66,225,67,0.681689253072802,67,2163,3173,0.03111936832327,66,67,2153,0.021310432569975,66,67,3144,0.063926940639269,66,14,219,0.622222222222222,67,140,225,2021/05/30,,0,67,4,67,1,67,2,67,4,67,1,67,8,67,4,67,0,67,0,66,1,66,0,66,1,66,1,66,1,66,3,66,0,66,1,66
NC,3,123,4,4,122,4,17,126,23891,130,17922,130,625,126,82,130,109,126,1,126,3,126,1870,130,206,126,190,130,600,126,531,130,25,126,12,126,2426,130,0.750156962873048,130,17922,23891,0.035268890017493,126,625,17721,0.026460626587638,126,625,23620,0.086993243243243,126,206,2368,0.770816158285243,130,1870,2426,2021/05/30,,0,130,9,130,3,130,11,130,13,130,26,130,9,130,11,130,0,130,2,126,8,126,8,126,15,126,20,126,21,126,21,126,14,126,0,126
ND,12,37,1,11,38,1,16,49,2442,50,1750,50,68,49,4,50,14,49,0,49,2,49,125,50,10,49,10,50,65,49,46,50,3,49,1,49,203,50,0.716625716625717,50,1750,2442,0.039147956246402,49,68,1737,0.028145695364238,49,68,2416,0.050251256281407,49,10,199,0.61576354679803,50,125,203,2021/05/30,,0,50,0,50,0,50,3,50,0,50,0,50,1,50,0,50,1,50,0,49,4,49,1,49,3,49,1,49,2,49,4,49,0,49,0,49
NE,9,92,1,16,85,1,1,102,4354,102,2868,102,71,102,2,102,13,102,1,102,2,102,353,102,21,102,13,102,68,102,56,102,3,102,2,102,562,102,0.658704639412035,102,2868,4354,0.024755927475593,102,71,2868,0.016306844281121,102,71,4354,0.037366548042705,102,21,562,0.628113879003559,102,353,562,2021/05/30,,0,102,0,102,0,102,0,102,0,102,2,102,0,102,0,102,0,102,0,102,0,102,0,102,0,102,4,102,5,102,1,102,3,102,0,102
NH,3,25,1,5,23,1,1,29,2949,29,2183,29,36,29,6,29,13,29,0,29,1,29,188,29,9,29,8,29,36,29,29,29,0,29,0,29,283,29,0.740250932519498,29,2183,2949,0.016491067338525,29,36,2183,0.012207527975585,29,36,2949,0.031802120141343,29,9,283,0.664310954063604,29,188,283,2021/05/30,,0,29,1,29,1,29,2,29,0,29,2,29,0,29,0,29,0,29,0,29,0,29,1,29,0,29,3,29,4,29,2,29,3,29,0,29
NJ,6,79,10,7,77,11,38,94,24505,95,16914,95,531,94,48,95,145,94,2,94,8,94,1313,95,107,94,91,95,519,94,422,95,12,94,6,94,3064,95,0.690226484390941,95,16914,24505,0.031464802085802,94,531,16876,0.021734681347468,94,531,24431,0.03510498687664,94,107,3048,0.428524804177546,95,1313,3064,2021/05/30,,0,95,4,95,8,95,4,95,5,95,6,95,11,95,5,95,5,94,0,94,13,94,11,94,16,94,18,94,15,94,13,94,8,94,51,93
NM,15,39,1,17,37,1,2,52,4343,55,3046,53,121,52,23,55,32,54,1,52,6,54,335,53,36,52,36,53,115,52,106,53,6,52,1,52,446,55,0.716200329179403,53,3046,4253,0.040576794097921,52,121,2982,0.0291917973462,52,121,4145,0.08695652173913,52,36,414,0.768348623853211,53,335,436,2021/05/30,,0,53,4,52,3,52,4,52,5,52,3,52,1,52,3,52,0,53,0,52,4,51,6,51,5,51,2,51,5,51,7,51,3,51,0,52
NV,0,17,45,0,17,45,24,60,8604,62,6163,62,236,60,23,62,45,60,1,60,2,60,609,62,55,60,53,62,234,60,187,62,2,60,3,60,858,62,0.716294746629475,62,6163,8604,0.039021164021164,60,236,6048,0.027975343764817,60,236,8436,0.06857855361596,60,55,802,0.70979020979021,62,609,858,2021/05/30,,0,62,2,62,3,62,5,62,4,62,5,62,3,62,0,62,1,62,0,60,5,60,1,60,8,60,10,60,6,60,7,60,8,60,0,60
NY,6,192,9,6,192,9,108,198,53079,207,39452,207,1352,198,104,207,134,198,5,198,19,198,3367,207,295,198,264,207,1325,198,973,207,27,198,15,198,5409,207,0.743269466267262,207,39452,53079,0.034547080618372,198,1352,39135,0.025758268556622,198,1352,52488,0.055786686838124,198,295,5288,0.622481050101682,207,3367,5409,2021/05/30,,1,207,6,207,10,207,12,207,19,207,20,207,11,207,21,207,4,206,2,198,12,198,19,198,11,198,21,198,30,198,23,198,12,198,4,197
OH,10,210,12,16,204,12,30,228,32731,232,23707,232,1088,229,82,232,136,229,5,229,101,229,2746,232,289,229,191,232,974,229,662,232,114,229,19,229,4154,232,0.724298066053588,232,23707,32731,0.04624867162593,229,1088,23525,0.033503726057769,229,1088,32474,0.07050500121981,229,289,4099,0.661049590755898,232,2746,4154,2021/05/30,,1,231,2,231,8,230,10,230,16,230,16,231,21,230,8,230,0,232,1,228,8,227,4,227,4,227,8,227,9,228,10,227,7,227,1,229
OK,31,106,13,32,105,13,4,148,10663,150,7631,150,248,148,34,150,65,148,0,148,9,148,744,150,62,148,40,150,224,148,140,150,24,148,20,148,1020,150,0.715652255462815,150,7631,10663,0.03310197544047,148,248,7492,0.023625797847004,148,248,10497,0.063329928498468,148,62,979,0.729411764705882,150,744,1020,2021/05/30,,2,150,4,150,2,150,4,150,8,150,3,150,7,150,4,150,0,150,3,148,9,148,3,148,6,148,9,148,15,148,12,148,8,148,0,148
OR,3,55,7,3,55,7,12,63,7114,65,5431,65,299,63,29,65,54,63,2,63,2,63,551,65,74,63,64,65,294,63,248,65,5,63,3,63,831,65,0.763424233904976,65,5431,7114,0.05608703807916,63,299,5331,0.043071161048689,63,299,6942,0.091697645600991,63,74,807,0.663056558363418,65,551,831,2021/05/30,,0,65,5,65,2,65,3,65,2,65,9,65,5,65,3,65,0,65,0,63,3,63,2,63,4,63,10,63,16,63,11,63,8,63,0,63
ID,4,47,1,6,45,1,1,51,3779,52,2311,52,121,51,9,52,3,51,1,51,0,51,197,52,41,51,38,52,117,51,106,52,4,51,4,51,298,52,0.611537443768193,52,2311,3779,0.053046909250329,51,121,2281,0.032361594009093,51,121,3739,0.142361111111111,51,41,288,0.661073825503356,52,197,298,2021/05/30,,0,52,1,52,1,52,1,52,1,52,0,52,1,52,4,52,0,52,0,51,0,51,1,51,0,51,1,51,0,51,1,51,0,51,0,51
IL,11,166,25,12,165,25,64,197,31478,202,20439,202,992,197,93,202,282,197,2,197,45,197,2056,202,245,197,227,202,956,197,752,202,36,197,19,197,3441,202,0.649310629646102,202,20439,31478,0.049089469517023,197,992,20208,0.031880704460728,197,992,31116,0.072506658774785,197,245,3379,0.597500726532985,202,2056,3441,2021/05/30,,0,202,3,202,12,202,11,202,16,202,18,202,11,202,21,202,1,193,6,197,28,197,38,197,31,197,46,197,52,197,49,197,30,197,2,188
