state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1299,17,846,17,3,16,1,17,1,16,0,16,0,16,59,17,1,16,1,17,3,16,3,17,0,16,1,16,107,17,0.651270207852194,17,846,1299,0.003645200486027,16,3,823,0.002379064234734,16,3,1261,0.01010101010101,16,1,99,0.551401869158878,17,59,107,2021/05/28,,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,1,16,0,16,0,16,0,16
WA,8,82,2,8,82,2,9,90,12078,92,8466,92,683,90,54,92,168,90,9,90,1,90,878,92,172,90,146,92,659,90,452,92,24,90,8,90,1279,92,0.700943864878291,92,8466,12078,0.081396734596592,90,683,8391,0.05717873587275,90,683,11945,0.136833731105808,90,172,1257,0.686473807662236,92,878,1279,2021/05/28,,1,92,1,92,7,92,9,92,7,92,16,92,7,92,6,92,0,92,1,90,25,90,10,90,17,90,15,90,25,90,31,90,28,90,16,90
WI,4,115,22,9,110,22,1,138,12579,141,7448,140,249,137,35,141,31,138,0,138,8,138,756,140,98,137,92,140,244,137,228,140,5,137,1,137,1625,141,0.598136845486669,140,7448,12452,0.034137647381409,137,249,7294,0.020418204182042,137,249,12195,0.062860808210391,137,98,1559,0.46927374301676,140,756,1611,2021/05/28,,0,141,1,141,1,141,3,141,5,141,3,141,9,141,1,141,12,141,0,138,1,138,3,138,4,138,6,138,5,138,5,138,7,138,0,138
AK,1,21,0,2,20,0,0,22,1471,22,891,22,22,22,3,22,1,22,0,22,0,22,88,22,9,22,9,22,22,22,21,22,0,22,0,22,134,22,0.605710401087696,22,891,1471,0.024691358024691,22,22,891,0.014955812372536,22,22,1471,0.067164179104478,22,9,134,0.656716417910448,22,88,134,2021/05/28,,0,22,0,22,0,22,0,22,1,22,1,22,0,22,1,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,1,22,0,22,0,22
AL,28,64,15,28,64,15,3,102,14877,107,10265,107,364,102,26,104,62,102,0,102,7,102,1140,107,115,102,101,104,334,102,268,104,30,102,5,102,1638,107,0.689991261679102,107,10265,14877,0.036827195467422,102,364,9884,0.025290071562565,102,364,14393,0.071875,102,115,1600,0.695970695970696,107,1140,1638,2021/05/28,,0,104,1,104,3,104,1,104,3,104,6,104,10,104,2,104,0,104,0,102,5,102,8,102,9,102,8,102,16,102,8,102,8,102,0,102
AR,12,74,2,14,72,2,1,86,7679,88,5013,88,226,86,27,88,39,86,1,86,8,86,647,88,91,86,71,88,220,86,176,88,6,86,1,86,974,88,0.652819377523115,88,5013,7679,0.045190961807638,86,226,5001,0.029573410102068,86,226,7642,0.094594594594595,86,91,962,0.664271047227926,88,647,974,2021/05/28,,0,88,4,88,1,88,6,88,4,88,9,88,2,88,1,88,0,88,0,86,1,86,2,86,3,86,7,86,14,86,7,86,5,86,0,86
AZ,24,68,3,26,66,3,4,92,14784,95,9599,95,549,92,60,95,91,92,3,92,4,92,1007,95,169,92,104,95,531,92,352,95,18,92,9,92,2205,95,0.649283008658009,95,9599,14784,0.058323595028153,92,549,9413,0.037864680322781,92,549,14499,0.078971962616822,92,169,2140,0.456689342403628,95,1007,2205,2021/05/28,,0,95,6,95,8,95,12,95,14,95,10,95,2,95,8,95,0,95,3,92,9,92,10,92,9,92,17,92,16,92,15,92,12,92,0,92
CA,51,282,42,72,261,42,16,367,59886,375,42846,375,1313,367,115,375,242,367,2,367,12,367,4506,375,298,367,265,375,1275,367,1042,375,38,367,19,367,6925,375,0.715459372808336,375,42846,59886,0.031046060720704,367,1313,42292,0.02222824154802,367,1313,59069,0.044135071090047,367,298,6752,0.650685920577617,375,4506,6925,2021/05/28,,2,375,15,375,15,375,20,375,20,375,22,375,11,375,10,375,0,375,1,367,20,367,33,367,20,367,35,367,53,367,40,367,40,367,0,367
CO,5,71,13,6,70,13,5,87,9757,89,6207,89,426,87,52,89,34,87,2,87,4,87,753,89,160,87,157,89,416,87,377,89,10,87,4,87,1151,89,0.636158655324382,89,6207,9757,0.069471624266145,87,426,6132,0.044145077720207,87,426,9650,0.143112701252236,87,160,1118,0.654213727193745,89,753,1151,2021/05/28,,0,89,2,89,8,89,4,89,5,89,9,89,14,89,10,89,0,89,1,87,2,87,6,87,4,87,6,87,4,87,5,87,6,87,0,87
CT,4,28,1,4,28,1,2,32,7844,33,5632,33,127,32,16,33,36,32,0,32,0,32,481,33,23,32,19,33,123,32,81,33,4,32,2,32,1052,33,0.718001019887812,33,5632,7844,0.022670474830418,32,127,5602,0.016374419804023,32,127,7756,0.022330097087379,32,23,1030,0.45722433460076,33,481,1052,2021/05/28,,1,33,1,33,3,33,1,33,1,33,5,33,3,33,1,33,0,33,1,32,2,32,4,32,5,32,3,32,4,32,9,32,8,32,0,32
DC,0,12,2,0,12,2,1,12,3469,14,2588,14,110,13,8,14,65,13,3,13,4,13,263,14,18,12,16,13,85,13,65,14,25,13,6,13,344,14,0.746036321706544,14,2588,3469,0.043650793650794,13,110,2520,0.032963739886125,13,110,3337,0.055555555555556,12,18,324,0.76453488372093,14,263,344,2021/05/28,,0,14,1,14,2,14,0,14,2,14,1,14,0,14,1,14,1,14,0,13,9,13,17,13,10,13,6,13,12,13,4,13,7,13,0,13
DE,1,7,2,1,7,2,0,9,2793,10,1902,10,60,9,6,10,28,9,3,9,0,9,124,10,7,9,4,10,53,9,47,10,7,9,5,9,182,10,0.680988184747583,10,1902,2793,0.031779661016949,9,60,1888,0.021731256791018,9,60,2761,0.040229885057471,9,7,174,0.681318681318681,10,124,182,2021/05/28,,0,10,0,10,1,10,0,10,1,10,1,10,3,10,0,10,0,10,0,9,3,9,0,9,3,9,4,9,8,9,6,9,4,9,0,9
FL,4,207,15,22,189,15,71,220,53136,226,40021,226,2357,220,253,226,138,220,10,220,11,220,4658,226,603,220,536,226,2322,220,2059,226,35,220,32,220,6446,226,0.75318051791629,226,40021,53136,0.059802603201989,220,2357,39413,0.045178355791532,220,2357,52171,0.096619131549431,220,603,6241,0.722618678250078,226,4658,6446,2021/05/28,,2,226,15,225,28,226,42,226,42,226,44,226,40,226,31,226,9,226,1,220,8,220,20,220,19,220,24,220,22,220,23,220,21,220,0,220
GA,26,118,9,31,113,9,8,150,20699,153,15827,153,882,150,164,153,75,150,8,150,41,150,2018,153,225,150,160,153,834,150,555,153,48,150,8,150,2713,153,0.76462631044978,153,15827,20699,0.056300268096515,150,882,15666,0.04320987654321,150,882,20412,0.084491175366128,150,225,2663,0.74382602285293,153,2018,2713,2021/05/28,,0,153,27,153,7,153,13,153,15,153,16,153,12,153,5,153,5,153,1,150,5,150,10,150,7,150,8,150,15,150,12,150,10,150,7,150
HI,1,17,4,1,17,4,0,22,2426,22,1673,22,49,22,66,22,5,22,0,22,0,22,115,22,13,22,13,22,49,22,38,22,0,22,0,22,216,22,0.689612530915087,22,1673,2426,0.02928870292887,22,49,1673,0.020197856553998,22,49,2426,0.060185185185185,22,13,216,0.532407407407407,22,115,216,2021/05/28,,60,22,0,22,1,22,2,22,2,22,0,22,0,22,1,22,0,22,0,22,0,22,0,22,0,22,1,22,0,22,3,22,1,22,0,22
IA,0,36,86,0,36,86,0,120,7885,122,4585,122,218,120,9,122,34,120,0,120,8,120,407,122,27,120,20,122,214,120,93,122,4,120,1,120,669,122,0.58148383005707,122,4585,7885,0.048198098607119,120,218,4523,0.02799178222907,120,218,7788,0.041538461538462,120,27,650,0.608370702541106,122,407,669,2021/05/28,,0,122,2,122,1,122,0,122,2,122,0,122,2,122,2,122,0,122,1,120,6,120,6,120,2,120,5,120,1,120,8,120,5,120,0,120
MS,7,89,2,12,84,2,3,96,8044,98,4744,98,213,96,30,98,14,96,1,96,2,96,597,98,91,96,44,98,201,96,146,98,12,96,4,96,851,98,0.589756340129289,98,4744,8044,0.045213330503078,96,213,4711,0.02672186676703,96,213,7971,0.109506618531889,96,91,831,0.701527614571093,98,597,851,2021/05/28,,0,98,4,98,3,98,3,98,5,98,5,98,5,98,5,98,0,98,0,95,1,96,0,96,4,96,1,96,4,96,2,96,2,95,0,96
MT,4,60,1,5,59,1,3,64,2928,65,1740,65,65,64,19,65,4,64,1,64,2,64,118,65,13,64,13,65,61,64,57,65,4,64,1,64,225,65,0.594262295081967,65,1740,2928,0.03757225433526,64,65,1730,0.022421524663677,64,65,2899,0.059360730593607,64,13,219,0.524444444444444,65,118,225,2021/05/28,,0,65,2,65,2,65,2,65,0,65,2,65,6,65,4,65,1,65,1,64,1,64,0,64,0,64,0,64,0,64,2,64,0,64,0,64
NC,2,112,4,4,110,4,6,114,22077,118,15589,118,617,114,62,118,72,114,0,114,6,114,1749,118,209,114,191,118,597,114,543,118,20,114,13,114,2443,118,0.706119490872854,118,15589,22077,0.039997406975237,114,617,15426,0.028294964688618,114,617,21806,0.087631027253669,114,209,2385,0.715923045435939,118,1749,2443,2021/05/28,,1,118,6,118,9,118,8,118,8,118,15,118,8,118,7,118,0,118,0,114,5,114,5,114,10,114,10,114,18,114,10,114,14,114,0,114
ND,11,34,1,10,35,1,14,45,2057,46,1344,46,51,45,1,46,3,45,0,45,0,45,119,46,12,45,12,46,50,45,38,46,1,45,0,45,202,46,0.653378706854643,46,1344,2057,0.038432554634514,45,51,1327,0.025110782865583,45,51,2031,0.060606060606061,45,12,198,0.589108910891089,46,119,202,2021/05/28,,0,46,1,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,45,0,45,0,45,2,45,0,45,0,45,1,45,0,45,0,45
NE,9,91,1,15,85,1,1,101,4117,101,2573,101,80,101,6,101,10,101,0,101,0,101,317,101,24,101,15,101,78,101,67,101,2,101,2,101,561,101,0.624969638085985,101,2573,4117,0.031092110376992,101,80,2573,0.019431624969638,101,80,4117,0.042780748663102,101,24,561,0.5650623885918,101,317,561,2021/05/28,,0,101,0,101,0,101,2,101,0,101,1,101,2,101,1,101,0,101,0,101,2,101,1,101,0,101,1,101,2,101,3,101,1,101,0,101
NH,2,25,1,3,24,1,0,28,2900,28,1933,28,26,28,3,28,15,28,0,28,0,28,167,28,5,28,5,28,26,28,21,28,0,28,0,28,282,28,0.666551724137931,28,1933,2900,0.01345059493016,28,26,1933,0.008965517241379,28,26,2900,0.017730496453901,28,5,282,0.592198581560284,28,167,282,2021/05/28,,0,28,1,28,1,28,0,28,0,28,1,28,0,28,0,28,0,28,0,28,0,28,2,28,1,28,1,28,4,28,3,28,4,28,0,28
NJ,6,63,9,6,61,11,38,77,21582,78,13590,78,547,77,41,78,124,77,0,77,2,77,1221,78,130,77,101,78,542,77,453,78,5,77,1,77,3080,78,0.629691409507923,78,13590,21582,0.040357090157887,77,547,13554,0.025432397247536,77,547,21508,0.04242819843342,77,130,3064,0.396428571428571,78,1221,3080,2021/05/28,,0,78,2,78,7,78,4,78,7,78,8,78,4,78,6,78,3,77,0,77,7,77,6,77,12,77,13,77,18,77,10,77,13,77,45,76
NM,15,34,1,18,31,1,1,49,4177,50,2892,50,118,49,20,50,29,49,0,49,9,49,308,49,35,49,34,50,105,49,100,50,13,49,3,49,417,50,0.692362939909026,50,2892,4177,0.041769911504425,49,118,2825,0.028999754239371,49,118,4069,0.088607594936709,49,35,395,0.740384615384615,49,308,416,2021/05/28,,0,50,1,49,2,49,5,49,6,49,0,49,2,49,4,49,0,50,0,49,2,48,5,48,4,48,8,48,4,48,3,48,2,48,1,49
NV,0,16,44,0,16,44,36,58,8525,60,5744,60,230,58,18,60,45,58,3,58,1,58,537,60,58,58,53,60,225,58,191,60,5,58,5,58,846,60,0.673782991202346,60,5744,8525,0.040715170826695,58,230,5649,0.027521837980136,58,230,8357,0.073510773130545,58,58,789,0.634751773049645,60,537,846,2021/05/28,,0,60,1,60,3,60,2,60,0,60,4,60,4,60,4,60,0,60,0,58,2,58,3,58,5,58,8,58,8,58,13,58,6,58,0,58
NY,5,159,13,5,159,13,115,168,48849,177,33488,177,1960,168,97,177,109,168,4,168,21,168,3230,177,317,168,288,177,1909,168,1106,177,51,168,20,168,5473,177,0.685541157444369,177,33488,48849,0.058986397014566,168,1960,33228,0.040616710875332,168,1960,48256,0.05923019431988,168,317,5352,0.59016992508679,177,3230,5473,2021/05/28,,2,177,7,177,15,177,15,177,14,177,17,177,12,177,13,177,2,176,1,168,10,168,17,168,11,168,9,168,24,168,19,168,14,168,4,167
OH,11,173,12,17,167,12,29,193,29671,196,19680,196,1120,193,89,196,119,193,7,193,64,193,2578,196,274,193,179,196,1021,193,691,196,99,193,21,193,4146,196,0.663273903811803,196,19680,29671,0.057338862437926,193,1120,19533,0.03807840070717,193,1120,29413,0.066992665036675,193,274,4090,0.621804148576942,196,2578,4146,2021/05/28,,1,196,5,196,8,196,15,196,16,196,24,196,8,196,10,196,0,196,1,193,6,193,7,193,5,193,12,193,10,193,7,193,9,193,0,193
OK,30,92,12,32,90,12,5,132,9427,134,6100,134,192,132,23,134,49,132,1,132,7,132,674,134,43,132,33,134,167,132,134,134,25,132,23,132,972,134,0.647077543226902,134,6100,9427,0.032053422370618,132,192,5990,0.020732102364755,132,192,9261,0.046186895810956,132,43,931,0.693415637860082,134,674,972,2021/05/28,,0,134,3,134,3,134,2,134,4,134,2,134,3,134,6,134,0,134,1,132,8,132,6,132,5,132,10,132,8,132,7,132,4,132,0,132
OR,2,54,7,1,55,7,12,61,6953,63,4881,63,309,61,23,63,46,61,0,61,2,61,501,63,80,61,68,63,297,61,244,63,12,61,7,61,820,63,0.701999137063138,63,4881,6953,0.064415259537211,61,309,4797,0.045568500221206,61,309,6781,0.100502512562814,61,80,796,0.610975609756098,63,501,820,2021/05/28,,0,63,1,63,3,63,2,63,5,63,7,63,2,63,3,63,0,63,0,61,2,61,0,61,2,61,6,61,20,61,9,61,7,61,0,61
ID,3,37,8,5,35,8,1,47,3439,48,1889,48,119,47,10,48,2,47,0,47,0,47,181,48,39,47,36,48,119,47,108,48,0,47,0,47,304,48,0.549287583599884,48,1889,3439,0.064012910166756,47,119,1859,0.035,47,119,3400,0.132203389830508,47,39,295,0.595394736842105,48,181,304,2021/05/28,,0,48,0,48,1,48,1,48,3,48,1,48,2,48,2,48,0,48,0,47,1,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47
IL,15,146,24,14,147,24,66,180,29144,185,18919,185,1188,180,95,185,228,180,3,180,31,180,2068,185,321,180,292,185,1139,180,931,185,49,180,30,180,3434,185,0.649155915454296,185,18919,29144,0.063468319264879,180,1188,18718,0.041275797373358,180,1188,28782,0.095195729537367,180,321,3372,0.60221316249272,185,2068,3434,2021/05/28,,0,185,5,185,16,185,7,185,16,185,18,185,17,185,13,185,3,176,2,180,20,180,27,180,17,180,39,180,43,180,35,180,41,180,4,171
