state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-19,"451,363","447,909","454,817",65.99,64.38,67.60,"684,019","679,737","688,301"
CW,2020-07-20,"454,211","450,902","457,521",66.43,64.91,67.94,"683,788","679,881","687,695"
CW,2020-07-21,"463,148","459,849","466,448",67.46,65.94,68.99,"686,523","682,493","690,553"
CW,2020-07-22,"467,860","465,176","470,544",67.77,66.60,68.94,"690,362","687,506","693,218"
CW,2020-07-23,"464,560","462,471","466,648",66.74,65.84,67.64,"696,096","693,931","698,261"
CW,2020-07-24,"459,481","457,034","461,928",66.61,65.58,67.63,"689,850","687,561","692,138"
CW,2020-07-25,"446,388","444,423","448,353",65.00,64.12,65.89,"686,699","684,456","688,942"
CW,2020-07-26,"436,146","434,066","438,225",63.83,62.87,64.79,"683,263","680,795","685,731"
CW,2020-07-27,"437,824","435,812","439,836",64.01,63.12,64.91,"683,952","681,799","686,104"
CW,2020-07-28,"455,397","453,752","457,041",66.44,65.76,67.13,"685,377","683,970","686,785"
CW,2020-07-29,"460,916","459,253","462,580",67.30,66.60,68.01,"684,834","683,255","686,414"
CW,2020-07-30,"460,896","459,351","462,441",67.01,66.37,67.65,"687,780","686,413","689,148"
CW,2020-07-31,"457,266","455,762","458,771",66.73,66.09,67.36,"685,271","683,880","686,662"
CW,2020-08-01,"443,087","441,392","444,782",64.94,64.18,65.69,"682,342","680,516","684,169"
CW,2020-08-02,"431,429","429,805","433,053",63.47,62.75,64.19,"679,695","678,011","681,379"
CW,2020-08-03,"434,362","432,927","435,797",63.92,63.31,64.53,"679,511","678,255","680,768"
CW,2020-08-04,"452,158","450,785","453,530",66.33,65.74,66.92,"681,664","680,318","683,010"
CW,2020-08-05,"460,922","459,666","462,179",67.30,66.77,67.83,"684,910","683,750","686,069"
CW,2020-08-06,"461,078","459,812","462,344",67.22,66.67,67.77,"685,946","684,632","687,261"
CW,2020-08-07,"458,263","457,059","459,468",66.80,66.27,67.33,"686,022","684,767","687,278"
CW,2020-08-08,"443,933","442,681","445,186",64.49,63.91,65.06,"688,428","686,909","689,948"
CW,2020-08-09,"432,360","431,041","433,678",63.01,62.39,63.63,"686,168","684,503","687,834"
CW,2020-08-10,"433,440","432,293","434,586",63.18,62.62,63.74,"686,024","684,432","687,615"
CW,2020-08-11,"454,109","453,247","454,972",65.97,65.56,66.37,"688,386","687,290","689,481"
CW,2020-08-12,"462,657","461,741","463,574",66.96,66.53,67.39,"690,951","689,765","692,136"
CW,2020-08-13,"463,466","462,381","464,552",66.82,66.32,67.32,"693,603","692,273","694,933"
CW,2020-08-14,"460,474","458,868","462,080",66.35,65.72,66.98,"693,988","692,876","695,101"
CW,2020-08-15,"447,862","445,899","449,825",64.65,63.82,65.47,"692,788","690,928","694,647"
CW,2020-08-16,"435,847","434,051","437,642",63.17,62.41,63.93,"689,930","688,274","691,586"
CW,2020-08-17,"437,465","435,824","439,105",63.46,62.81,64.12,"689,338","688,206","690,469"
CW,2020-08-18,"457,314","455,575","459,053",66.01,65.30,66.71,"692,818","691,412","694,223"
CW,2020-08-19,"466,787","465,169","468,405",67.03,66.39,67.66,"696,426","695,226","697,626"
AL,2020-07-19,"7,857","7,534","8,180",66.51,59.14,73.88,"11,813","11,597","12,029"
AL,2020-07-20,"7,932","7,669","8,195",67.63,60.65,74.60,"11,729","11,460","11,998"
AL,2020-07-21,"8,166","7,854","8,478",69.42,61.63,77.21,"11,764","11,495","12,032"
AL,2020-07-22,"8,335","7,863","8,806",69.92,59.33,80.50,"11,921","11,643","12,198"
AL,2020-07-23,"8,195","7,805","8,585",70.26,62.12,78.40,"11,664","11,562","11,766"
AL,2020-07-24,"8,069","7,658","8,480",69.83,60.67,79.00,"11,555","11,386","11,724"
AL,2020-07-25,"7,801","7,391","8,211",67.24,58.28,76.21,"11,600","11,430","11,771"
AL,2020-07-26,"7,627","7,217","8,037",66.65,57.53,75.77,"11,443","11,273","11,614"
AL,2020-07-27,"7,678","7,288","8,067",66.29,57.67,74.92,"11,582","11,411","11,752"
AL,2020-07-28,"8,190","7,801","8,579",70.44,62.40,78.48,"11,627","11,567","11,687"
AL,2020-07-29,"8,288","7,899","8,677",70.88,62.90,78.86,"11,693","11,631","11,754"
AL,2020-07-30,"8,257","8,102","8,413",70.26,66.85,73.66,"11,753","11,668","11,838"
AL,2020-07-31,"8,190","8,051","8,329",70.06,66.93,73.19,"11,689","11,605","11,773"
AL,2020-08-01,"7,641","7,502","7,781",65.93,62.59,69.28,"11,589","11,484","11,695"
AL,2020-08-02,"7,403","7,268","7,538",64.37,61.28,67.46,"11,501","11,435","11,567"
AL,2020-08-03,"7,553","7,414","7,693",65.51,62.24,68.78,"11,530","11,446","11,614"
AL,2020-08-04,"8,027","7,888","8,167",69.07,65.86,72.27,"11,623","11,538","11,707"
AL,2020-08-05,"8,289","8,150","8,429",70.75,67.57,73.93,"11,716","11,633","11,799"
AL,2020-08-06,"8,244","8,103","8,384",70.72,67.47,73.97,"11,657","11,574","11,739"
AL,2020-08-07,"8,047","7,907","8,187",69.00,65.80,72.21,"11,662","11,578","11,746"
AL,2020-08-08,"7,817","7,682","7,953",67.24,64.33,70.16,"11,626","11,598","11,653"
AL,2020-08-09,"7,527","7,391","7,663",65.59,62.42,68.76,"11,476","11,395","11,556"
AL,2020-08-10,"7,582","7,442","7,722",66.12,62.93,69.31,"11,467","11,408","11,527"
AL,2020-08-11,"8,020","7,881","8,160",69.47,66.19,72.75,"11,545","11,490","11,600"
AL,2020-08-12,"8,310","8,159","8,461",70.57,66.60,74.54,"11,775","11,695","11,855"
AL,2020-08-13,"8,424","8,284","8,563",71.60,68.60,74.61,"11,764","11,707","11,821"
AL,2020-08-14,"8,089","7,949","8,229",69.89,66.73,73.04,"11,575","11,492","11,657"
AL,2020-08-15,"8,009","7,874","8,144",68.14,65.07,71.21,"11,754","11,665","11,843"
AL,2020-08-16,"7,585","7,564","7,606",66.80,65.36,68.23,"11,355","11,266","11,445"
AL,2020-08-17,"7,660","7,521","7,800",65.71,62.44,68.98,"11,658","11,575","11,740"
AL,2020-08-18,"8,388","8,248","8,527",70.30,67.20,73.40,"11,931","11,848","12,013"
AL,2020-08-19,"8,524","8,483","8,565",72.79,71.24,74.33,"11,711","11,628","11,794"
AK,2020-07-19,745,734,756,42.26,37.47,47.04,"1,763","1,705","1,821"
AK,2020-07-20,749,738,760,42.24,35.21,49.28,"1,773","1,715","1,831"
AK,2020-07-21,768,754,783,43.34,35.57,51.12,"1,773","1,699","1,847"
AK,2020-07-22,794,783,805,44.78,37.79,51.77,"1,773","1,715","1,831"
AK,2020-07-23,789,778,800,44.20,37.25,51.16,"1,785","1,727","1,843"
AK,2020-07-24,792,781,802,44.39,39.61,49.17,"1,783","1,724","1,842"
AK,2020-07-25,750,739,761,42.25,36.67,47.84,"1,775","1,771","1,779"
AK,2020-07-26,727,727,727,40.98,31.18,50.78,"1,774","1,638","1,910"
AK,2020-07-27,732,730,734,41.00,31.15,50.84,"1,785","1,649","1,922"
AK,2020-07-28,810,810,810,45.62,35.28,55.96,"1,776","1,640","1,911"
AK,2020-07-29,868,868,868,48.85,38.16,59.54,"1,777","1,641","1,913"
AK,2020-07-30,826,826,826,46.51,36.08,56.94,"1,776","1,640","1,912"
AK,2020-07-31,802,802,802,45.16,34.88,55.44,"1,776","1,640","1,912"
AK,2020-08-01,782,781,782,44.33,34.07,54.59,"1,763","1,627","1,899"
AK,2020-08-02,697,697,697,39.49,29.81,49.17,"1,765","1,629","1,901"
AK,2020-08-03,721,720,723,40.62,30.83,50.41,"1,776","1,640","1,912"
AK,2020-08-04,691,689,692,38.91,29.32,48.50,"1,775","1,639","1,911"
AK,2020-08-05,790,790,790,44.54,34.23,54.86,"1,774","1,637","1,910"
AK,2020-08-06,796,796,796,44.92,34.56,55.29,"1,772","1,635","1,909"
AK,2020-08-07,808,808,808,45.64,35.18,56.10,"1,770","1,634","1,907"
AK,2020-08-08,765,759,771,43.47,39.72,47.22,"1,759","1,731","1,787"
AK,2020-08-09,718,712,724,40.84,37.04,44.64,"1,759","1,731","1,787"
AK,2020-08-10,759,757,761,42.91,32.71,53.10,"1,769","1,632","1,906"
AK,2020-08-11,781,781,781,44.15,33.86,54.44,"1,769","1,632","1,906"
AK,2020-08-12,811,809,813,45.85,35.31,56.38,"1,769","1,632","1,906"
AK,2020-08-13,779,779,779,44.01,33.74,54.28,"1,770","1,633","1,907"
AK,2020-08-14,799,799,799,45.17,34.76,55.58,"1,769","1,632","1,906"
AK,2020-08-15,786,784,787,44.67,34.20,55.13,"1,759","1,622","1,896"
AK,2020-08-16,746,745,748,42.43,32.26,52.60,"1,759","1,622","1,896"
AK,2020-08-17,767,766,768,43.36,33.15,53.56,"1,769","1,632","1,906"
AK,2020-08-18,768,768,768,43.41,33.17,53.66,"1,769","1,632","1,906"
AK,2020-08-19,818,818,818,45.90,35.48,56.32,"1,782","1,645","1,919"
CA,2020-07-19,"44,277","43,338","45,216",73.43,68.42,78.43,"60,302","59,110","61,494"
CA,2020-07-20,"44,329","43,400","45,259",73.57,68.68,78.46,"60,256","59,116","61,396"
CA,2020-07-21,"44,655","43,727","45,584",73.57,68.68,78.47,"60,696","59,532","61,859"
CA,2020-07-22,"44,794","44,033","45,555",72.95,68.69,77.21,"61,403","60,309","62,497"
CA,2020-07-23,"43,818","43,322","44,313",71.82,69.07,74.56,"61,014","60,358","61,670"
CA,2020-07-24,"43,787","43,340","44,235",71.39,68.91,73.87,"61,333","60,740","61,927"
CA,2020-07-25,"43,550","43,281","43,819",71.14,69.75,72.52,"61,221","60,911","61,530"
CA,2020-07-26,"42,435","42,329","42,540",69.74,68.62,70.86,"60,846","60,548","61,144"
CA,2020-07-27,"42,937","41,881","43,993",70.26,64.55,75.98,"61,108","59,662","62,553"
CA,2020-07-28,"43,440","43,245","43,634",70.78,69.56,72.01,"61,369","61,118","61,620"
CA,2020-07-29,"44,358","44,282","44,433",72.17,71.75,72.58,"61,466","61,369","61,562"
CA,2020-07-30,"43,910","43,880","43,941",71.17,70.74,71.60,"61,695","61,620","61,770"
CA,2020-07-31,"44,180","44,145","44,215",71.83,71.60,72.06,"61,506","61,467","61,546"
CA,2020-08-01,"43,118","42,744","43,493",70.48,68.40,72.55,"61,180","60,673","61,686"
CA,2020-08-02,"42,920","42,532","43,307",71.26,69.01,73.50,"60,232","59,665","60,798"
