state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1298,17,796,17,12,16,4,17,3,16,0,16,0,16,62,17,2,16,2,17,12,16,12,17,0,16,0,16,103,17,0.613251155624037,17,796,1298,0.015444015444015,16,12,777,0.00952380952381,16,12,1260,0.021052631578947,16,2,95,0.601941747572816,17,62,103,2021/05/05,POINT (-72.662695 44.075252),0,17,0,17,0,17,2,17,1,17,0,17,1,17,0,17,0,17,0,16,0,16,0,16,0,16,1,16,2,16,0,16,0,16,0,16
WA,11,92,2,11,92,2,7,103,14670,105,9810,105,645,103,53,105,69,103,1,103,2,103,924,105,189,103,181,105,645,103,569,105,0,103,0,103,1372,105,0.668711656441718,105,9810,14670,0.066296638914585,103,645,9729,0.04437564499484,103,645,14535,0.140834575260805,103,189,1342,0.673469387755102,105,924,1372,2021/05/05,POINT (-120.592492 47.411715),0,105,3,104,5,104,5,104,9,104,2,104,3,104,9,104,17,105,0,103,0,102,4,102,0,102,1,102,5,102,5,102,4,102,50,103
WI,10,114,23,12,112,23,1,144,13023,147,7763,145,420,143,74,147,32,144,1,144,7,144,830,146,107,143,98,146,411,142,335,145,9,143,3,143,1606,147,0.606247559547052,145,7763,12805,0.055226824457594,142,420,7605,0.033410229894201,143,420,12571,0.068854568854569,143,107,1554,0.51681195516812,146,830,1606,2021/05/05,POINT (-89.732969 44.639954),0,147,3,147,4,147,7,147,9,147,7,147,10,147,6,147,28,147,0,144,2,144,2,144,1,144,7,144,4,144,5,144,11,144,0,144
AK,2,22,0,2,22,0,0,24,1683,24,1065,24,43,24,7,24,0,24,0,24,0,24,90,24,8,24,8,24,42,24,41,24,1,24,1,24,137,24,0.632798573975045,24,1065,1683,0.04037558685446,24,43,1065,0.025549613784908,24,43,1683,0.058394160583942,24,8,137,0.656934306569343,24,90,137,2021/05/05,POINT (-151.631889 63.631126),0,24,2,24,1,24,0,24,1,24,0,24,3,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,28,75,14,29,73,15,3,113,15438,117,10657,117,523,113,59,115,76,113,4,113,12,113,1313,117,169,113,144,115,503,113,379,115,20,113,7,113,1632,117,0.690309625599171,117,10657,15438,0.049620493358634,113,523,10540,0.034355908822177,113,523,15223,0.106022584692597,113,169,1594,0.80453431372549,117,1313,1632,2021/05/05,POINT (-86.844516 32.756889),0,115,2,115,4,115,8,115,11,115,17,115,9,115,4,115,4,115,0,113,3,113,11,113,22,113,9,113,11,113,12,113,8,113,0,113
AR,13,95,2,17,91,2,0,108,9311,110,6412,110,195,108,35,110,35,108,0,108,7,108,659,110,71,108,51,110,189,108,135,110,6,108,3,108,1013,110,0.68864783589303,110,6412,9311,0.030459231490159,108,195,6402,0.021026525770973,108,195,9274,0.070929070929071,108,71,1001,0.650542941757157,110,659,1013,2021/05/05,POINT (-92.439162 34.899825),0,110,3,110,3,110,4,110,3,110,6,110,5,110,3,110,8,110,2,108,2,108,5,108,5,108,3,108,4,108,9,108,5,108,0,108
AZ,24,99,3,26,97,3,4,123,17034,126,11539,126,565,123,61,126,78,123,1,123,2,123,1110,126,179,123,130,126,560,123,406,126,5,123,3,123,2267,126,0.677409886110133,126,11539,17034,0.04977096546864,123,565,11352,0.033735371387628,123,565,16748,0.081326669695593,123,179,2201,0.489633877370975,126,1110,2267,2021/05/05,POINT (-111.664616 34.293239),0,126,4,126,10,126,9,126,12,126,13,126,6,126,6,126,1,126,1,123,6,123,7,123,2,123,13,123,16,123,22,123,11,123,0,123
CA,58,269,83,76,252,82,24,402,61698,410,45952,410,1827,402,215,410,370,402,7,401,7,401,4694,410,425,402,375,410,1775,402,1480,410,52,402,39,402,6853,410,0.744789134169665,410,45952,61698,0.040249383151216,402,1827,45392,0.030023663971603,402,1827,60852,0.063641808924828,402,425,6678,0.684955493944258,410,4694,6853,2021/05/05,POINT (-119.662127 37.211164),3,409,22,409,24,409,37,409,47,409,33,409,30,409,19,409,0,410,3,401,24,401,39,401,31,401,54,401,75,401,77,401,67,401,0,401
CO,5,86,13,9,82,13,18,102,11877,104,7934,104,754,102,113,104,50,102,2,102,4,102,947,104,251,102,247,104,726,102,677,104,28,102,18,102,1320,104,0.668013808200724,104,7934,11877,0.096038721182015,102,754,7851,0.064055730184351,102,754,11771,0.194875776397516,102,251,1288,0.717424242424242,104,947,1320,2021/05/05,POINT (-105.547832 38.998552),1,104,7,104,13,104,20,104,27,104,20,104,14,104,10,104,1,104,0,102,8,102,7,102,3,102,7,102,11,102,11,102,3,102,0,102
CT,4,35,1,4,35,1,18,39,8448,40,6811,40,340,39,55,40,40,39,2,39,0,39,584,40,78,39,73,40,333,39,301,40,7,39,7,39,1052,40,0.806226325757576,40,6811,8448,0.050385299347955,39,340,6748,0.040674721856681,39,340,8359,0.075728155339806,39,78,1030,0.555133079847909,40,584,1052,2021/05/05,POINT (-72.738288 41.575155),1,40,3,40,8,40,5,40,6,40,11,40,8,40,10,40,3,40,0,39,2,39,2,39,2,39,7,39,7,39,7,39,13,39,0,39
DC,0,12,2,0,12,2,0,12,3423,14,2574,14,170,13,13,14,62,13,1,13,14,13,254,14,40,12,35,13,135,13,109,14,35,13,9,13,326,14,0.751971954425942,14,2574,3423,0.068108974358974,13,170,2496,0.051406108255216,13,170,3307,0.130293159609121,12,40,307,0.779141104294479,14,254,326,2021/05/05,POINT (-77.016275 38.904785),0,14,4,14,1,14,3,14,2,14,2,14,1,14,0,14,0,14,0,13,5,13,12,13,9,13,10,13,11,13,5,13,10,13,0,13
DE,1,13,2,1,13,2,1,15,3381,16,2476,16,134,15,13,16,41,15,0,15,0,15,141,16,17,15,16,16,132,15,109,16,2,15,2,15,182,16,0.732327713694173,16,2476,3381,0.054582484725051,15,134,2455,0.04001194386384,15,134,3349,0.097701149425287,15,17,174,0.774725274725275,16,141,182,2021/05/05,POINT (-75.452394 38.994926),0,16,1,16,0,16,1,16,3,16,6,16,1,16,1,16,0,16,0,15,3,15,3,15,1,15,6,15,6,15,10,15,12,15,0,15
FL,10,239,15,25,224,15,88,258,57895,264,43651,264,3318,258,372,264,247,258,10,258,22,258,4839,264,778,258,720,264,3261,258,2887,264,57,258,44,258,6438,264,0.753968391052768,264,43651,57895,0.077017710823797,258,3318,43081,0.05827186512118,258,3318,56940,0.124839537869063,258,778,6232,0.751630941286114,264,4839,6438,2021/05/05,POINT (-82.420978 28.260731),5,264,22,264,42,264,50,263,77,264,74,263,55,264,34,263,13,264,8,258,16,258,27,258,35,258,37,258,42,258,44,258,38,258,0,258
GA,27,130,12,33,123,13,6,166,22612,169,17083,169,1292,166,201,169,88,165,10,166,20,166,2112,169,366,166,300,169,1261,166,979,169,31,166,10,166,2774,169,0.755483813904122,169,17083,22612,0.076458752515091,166,1292,16898,0.057880118268972,166,1292,22322,0.134361233480176,166,366,2724,0.761355443403028,169,2112,2774,2021/05/05,POINT (-83.426574 32.638481),4,169,12,169,23,169,23,169,25,169,21,169,19,169,19,169,12,169,1,166,7,166,6,166,10,166,9,166,16,166,12,166,8,166,19,166
HI,2,19,4,2,19,4,0,25,2642,25,1847,25,60,25,5,25,13,25,0,25,1,25,126,25,11,25,10,25,57,25,51,25,3,25,3,25,220,25,0.699091597274792,25,1847,2642,0.032485110990796,25,60,1847,0.022710068130204,25,60,2642,0.05,25,11,220,0.572727272727273,25,126,220,2021/05/05,POINT (-157.854309 21.361013),0,25,0,25,1,25,2,25,0,25,1,25,1,25,0,25,0,25,0,25,1,25,1,25,2,25,1,25,2,25,4,25,2,25,0,25
IA,1,37,88,1,36,89,0,124,8053,126,4735,126,176,124,21,126,8,124,0,124,1,124,436,126,45,124,44,126,170,124,163,126,6,124,4,124,684,126,0.587979634918664,126,4735,8053,0.037639007698888,124,176,4676,0.022121669180493,124,176,7956,0.067669172932331,124,45,665,0.637426900584795,126,436,684,2021/05/05,POINT (-93.500061 42.074659),0,126,3,126,1,126,3,126,2,126,3,126,5,126,4,126,0,126,0,124,0,124,0,124,0,124,1,124,3,124,3,124,1,124,0,124
MS,11,95,2,12,94,2,0,106,8687,108,5450,108,225,106,18,108,26,106,1,106,7,106,603,108,102,106,68,108,217,106,178,108,8,106,1,106,858,108,0.627374237366179,108,5450,8687,0.041651240281377,106,225,5402,0.026120269328999,106,225,8614,0.121718377088305,106,102,838,0.702797202797203,108,603,858,2021/05/05,POINT (-89.65344 32.713378),0,108,2,108,0,108,2,108,2,108,4,108,3,108,5,108,0,108,0,105,2,106,2,106,3,106,3,106,5,106,8,106,3,105,0,106
MT,6,60,1,6,60,1,3,66,3203,67,2117,67,77,66,11,67,14,66,0,66,6,66,140,67,25,66,25,67,72,66,71,67,5,66,0,66,224,67,0.660942866063066,67,2117,3203,0.036649214659686,66,77,2101,0.024259609325772,66,77,3174,0.114678899082569,66,25,218,0.625,67,140,224,2021/05/05,POINT (-109.645127 47.033521),0,67,0,67,2,67,0,67,3,67,1,67,2,67,3,67,0,67,1,66,1,66,4,66,0,66,2,66,5,66,1,66,0,66,0,66
NC,4,124,4,5,123,4,20,128,23983,132,17791,132,993,128,95,132,96,128,1,128,7,128,1813,132,283,128,270,132,964,128,905,132,29,128,11,128,2445,132,0.741817120460326,132,17791,23983,0.056353214914023,128,993,17621,0.041881062842682,128,993,23710,0.118608549874267,128,283,2386,0.741513292433538,132,1813,2445,2021/05/05,POINT (-79.130883 35.52603),0,132,9,131,6,131,17,131,20,131,22,131,13,131,7,131,1,132,2,128,7,127,8,127,14,127,17,127,14,127,19,127,15,127,0,128
ND,12,37,1,11,38,1,19,49,2430,50,1578,50,90,49,5,50,8,49,0,49,1,49,112,50,23,49,19,50,86,49,58,50,4,49,0,49,208,50,0.649382716049383,50,1578,2430,0.05736137667304,49,90,1569,0.037437603993344,49,90,2404,0.112745098039216,49,23,204,0.538461538461538,50,112,208,2021/05/05,POINT (-100.46931 47.446305),0,50,1,50,0,50,0,50,1,50,1,50,3,50,0,50,0,50,0,49,2,49,0,49,1,49,0,49,1,49,2,49,2,49,0,49
NE,9,91,1,15,85,1,1,100,4313,101,2633,101,129,100,8,101,9,100,0,100,0,100,343,101,41,100,35,101,126,100,114,101,3,100,3,100,557,101,0.610479944354278,101,2633,4313,0.049577248270561,100,129,2602,0.03041018387553,100,129,4242,0.075091575091575,100,41,546,0.615798922800718,101,343,557,2021/05/05,POINT (-99.810595 41.527099),0,101,0,101,0,101,0,101,3,101,3,101,0,101,2,101,0,101,0,100,0,100,1,100,0,100,0,100,3,100,3,100,2,100,0,100
NH,5,24,1,4,25,1,1,30,3125,30,2172,30,86,30,10,30,7,30,0,30,0,30,162,30,23,30,21,30,85,30,69,30,1,30,1,30,278,30,0.69504,30,2172,3125,0.039594843462247,30,86,2172,0.02752,30,86,3125,0.08273381294964,30,23,278,0.58273381294964,30,162,278,2021/05/05,POINT (-71.57139 43.680429),1,30,1,30,1,30,1,30,4,30,2,30,0,30,0,30,0,30,0,30,0,30,0,30,4,30,2,30,0,30,1,30,0,30,0,30
NJ,8,79,9,10,76,10,66,95,24511,96,15916,96,1143,95,94,96,111,95,1,95,3,95,1271,96,256,95,231,96,1128,95,1028,96,15,95,8,95,3084,96,0.649341112153727,96,15916,24511,0.072,95,1143,15875,0.046773335515816,95,1143,24437,0.083441981747066,95,256,3068,0.412127107652399,96,1271,3084,2021/05/05,POINT (-74.655514 40.110253),1,96,5,96,9,96,10,96,16,96,19,96,14,96,13,96,7,95,1,95,6,95,7,95,6,95,19,95,12,95,9,95,14,95,37,94
NM,14,40,1,17,37,1,2,53,4394,55,2831,54,149,53,28,55,23,54,1,53,2,54,336,54,42,53,44,54,141,53,142,54,8,53,4,53,434,55,0.645904631530915,54,2831,4383,0.05394641564084,53,149,2762,0.034845650140318,53,149,4276,0.101941747572816,53,42,412,0.774193548387097,54,336,434,2021/05/05,POINT (-106.108388 34.421369),0,54,2,52,3,52,7,52,5,52,1,52,7,52,3,52,0,54,0,53,1,51,7,51,1,51,5,51,4,51,0,51,5,51,0,53
NV,1,17,44,1,17,44,23,60,8613,62,6124,62,357,60,36,62,54,60,0,60,4,60,587,62,70,60,78,62,356,60,318,62,1,60,1,60,859,62,0.711018228259608,62,6124,8613,0.059253112033195,60,357,6025,0.042253521126761,60,357,8449,0.087609511889862,60,70,799,0.683352735739232,62,587,859,2021/05/05,POINT (-114.916992 39.283294),0,62,1,62,6,62,6,62,3,62,14,62,4,62,1,62,1,62,0,60,2,60,4,60,5,60,8,60,9,60,13,60,13,60,0,60
NY,5,192,9,5,192,9,162,197,52577,206,38023,206,2607,197,221,206,124,197,5,197,27,197,3477,206,590,197,548,206,2544,197,2190,206,63,197,32,197,5439,206,0.723186944861822,206,38023,52577,0.069085223659105,197,2607,37736,0.050128831288697,197,2607,52006,0.110943963896202,197,590,5318,0.639271924986211,206,3477,5439,2021/05/05,POINT (-75.59655 42.921241),2,206,13,206,28,206,23,206,37,206,42,206,46,206,27,206,3,205,3,197,13,197,16,197,10,197,21,197,24,197,22,197,11,197,4,196
OH,12,205,13,15,202,13,27,226,32239,230,22339,230,1499,226,126,230,129,226,5,226,74,226,2741,230,397,226,292,230,1358,226,1040,230,141,226,49,226,4162,230,0.692918514842272,230,22339,32239,0.067668833513904,226,1499,22152,0.046961152882206,226,1499,31920,0.096947496947497,226,397,4095,0.65857760691975,230,2741,4162,2021/05/05,POINT (-82.70936 40.415534),0,230,9,230,15,230,14,230,27,230,19,230,27,230,14,230,1,230,2,226,8,226,11,226,13,226,18,226,33,226,23,226,21,226,0,226
OK,29,108,13,29,108,13,3,148,10729,150,6826,150,268,148,24,150,72,148,0,148,11,148,733,150,74,148,59,150,242,148,182,150,26,148,22,148,1022,150,0.636219591760649,150,6826,10729,0.039976133651551,148,268,6704,0.025371580043548,148,268,10563,0.075433231396534,148,74,981,0.717221135029354,150,733,1022,2021/05/05,POINT (-97.508297 35.583449),0,150,3,150,2,150,6,150,4,150,2,150,4,150,3,150,0,150,1,148,8,148,10,148,6,148,6,148,10,148,22,148,9,148,0,148
OR,4,53,7,4,53,7,10,62,6947,64,5139,64,379,62,30,64,44,62,2,62,5,62,521,64,95,62,89,64,369,62,327,64,10,62,5,62,789,64,0.739743774291061,64,5139,6947,0.075273088381331,62,379,5035,0.05599054513222,62,379,6769,0.12402088772846,62,95,766,0.660329531051964,64,521,789,2021/05/05,POINT (-120.605279 43.940449),0,64,0,64,3,64,4,64,6,64,6,64,8,64,3,64,0,64,0,62,2,62,5,62,3,62,7,62,7,62,10,62,10,62,0,62
