state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,24,194,6,30,188,6,31,218,30803,224,25893,224,2046,218,244,224,404,218,6,217,24,217,2926,224,506,218,492,224,1977,218,1720,224,69,218,29,218,3714,224,0.840599941564133,224,25893,30803,0.079716356268994,218,2046,25666,0.067236279986855,218,2046,30430,0.140205042948185,218,506,3609,0.787829833064082,224,2926,3714,2021/08/22,,1,221,6,220,21,221,24,221,50,221,34,221,55,222,34,221,20,213,4,214,30,214,26,214,38,214,62,214,78,213,75,213,73,214,18,208,20,218
PR,0,10,55,0,10,55,7,64,9273,65,5906,65,560,64,23,65,22,64,4,64,11,64,472,65,112,64,85,65,519,64,475,65,41,64,11,64,654,65,0.636902836191092,65,5906,9273,0.097137901127494,64,560,5765,0.061612938717131,64,560,9089,0.179775280898876,64,112,623,0.7217125382263,65,472,654,2021/08/22,,1,65,0,65,0,65,7,65,6,65,3,65,2,65,1,65,3,65,0,64,2,64,1,64,3,64,1,64,7,64,1,64,7,64,0,64,9,64
RI,6,6,3,6,6,3,0,14,2426,15,2175,15,125,14,13,15,9,14,0,14,0,14,139,15,24,14,24,15,121,14,117,15,4,14,0,14,166,15,0.896537510305029,15,2175,2426,0.058740601503759,14,125,2128,0.052609427609428,14,125,2376,0.161073825503356,14,24,149,0.837349397590361,15,139,166,2021/08/22,,0,15,0,15,0,15,2,15,2,15,5,15,4,15,0,15,0,15,0,14,0,14,2,14,0,14,0,14,1,14,6,14,0,14,0,14,2,14
SC,24,59,5,24,59,5,7,86,11757,88,9812,88,2171,86,318,88,65,86,8,86,6,86,1115,88,509,86,518,88,2128,86,2088,88,43,86,35,86,1332,88,0.834566641149953,88,9812,11757,0.224578462811627,86,2171,9667,0.187252026910471,86,2171,11594,0.39426800929512,86,509,1291,0.837087087087087,88,1115,1332,2021/08/22,,0,87,21,88,23,88,48,88,74,88,70,88,49,87,29,87,4,83,0,86,1,86,4,86,9,86,7,86,15,86,11,86,12,86,6,81,38,86
SD,3,59,3,3,59,3,20,62,2855,65,1809,65,168,62,33,65,13,62,0,62,5,62,153,65,39,62,39,65,166,62,154,65,2,62,0,62,241,65,0.633625218914186,65,1809,2855,0.094435075885329,62,168,1779,0.06025824964132,62,168,2788,0.169565217391304,62,39,230,0.634854771784232,65,153,241,2021/08/22,,0,65,2,65,4,65,2,65,10,65,5,65,7,65,3,65,0,65,0,62,2,62,2,62,1,62,2,62,3,62,1,62,2,62,0,62,0,62
TN,18,84,42,40,62,42,15,103,20327,144,13663,131,2842,103,328,103,77,103,11,103,2,103,1827,141,800,103,773,103,2784,103,2623,103,58,103,54,103,2445,144,0.711170102019571,131,13663,19212,0.246530187369882,103,2842,11528,0.1738119992661,103,2842,16351,0.371747211895911,103,800,2152,0.765075376884422,141,1827,2388,2021/08/22,,1,102,18,102,38,102,52,102,59,102,53,102,41,102,32,102,34,103,0,102,6,102,6,102,9,102,10,102,13,102,14,102,10,102,9,103,63,103
TX,15,103,478,16,102,478,88,596,70026,596,55554,596,14510,596,1687,596,701,596,59,596,146,596,7128,596,3763,596,3714,596,14133,596,13557,596,377,596,313,596,7594,596,0.793333904549739,596,55554,70026,0.261187313244771,596,14510,55554,0.20720875103533,596,14510,70026,0.495522781143008,596,3763,7594,0.938635765077693,596,7128,7594,2021/08/22,,9,596,90,596,196,596,267,596,294,596,300,596,267,596,142,596,122,596,9,596,59,596,85,596,79,596,101,596,122,596,98,596,64,596,84,596,217,596
UT,0,50,9,1,49,9,3,58,5960,59,3792,59,480,58,75,59,9,58,4,58,0,58,449,59,173,58,171,59,468,58,434,59,12,58,0,58,632,59,0.636241610738255,59,3792,5960,0.128376571275742,58,480,3739,0.081577158395649,58,480,5884,0.281758957654723,58,173,614,0.710443037974684,59,449,632,2021/08/22,,1,59,8,59,12,59,8,59,16,59,12,59,10,59,8,59,0,59,0,58,1,58,2,58,0,58,3,58,1,58,2,58,0,58,0,58,7,58
VA,17,69,20,19,67,20,31,103,18275,106,13696,106,1552,103,193,106,207,103,14,103,16,103,1414,106,361,103,353,106,1508,103,1337,106,44,103,24,103,1939,106,0.749439124487004,106,13696,18275,0.114716534851061,103,1552,13529,0.086131305843832,103,1552,18019,0.192636072572038,103,361,1874,0.729241877256318,106,1414,1939,2021/08/22,,2,106,15,106,25,106,16,106,41,106,37,106,34,106,20,106,3,106,3,103,14,103,24,103,14,103,37,103,43,103,41,103,30,103,1,103,22,103
VI,2,0,0,2,0,0,1,2,168,2,93,2,15,2,0,2,1,2,0,2,0,2,13,2,8,2,8,2,15,2,15,2,0,2,0,2,20,2,0.553571428571429,2,93,168,0.161290322580645,2,15,93,0.089285714285714,2,15,168,0.4,2,8,20,0.65,2,13,20,2021/08/22,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2
