state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,4,18,0,5,17,0,2,22,1431,22,864,22,136,22,21,22,3,22,1,22,0,22,82,22,33,22,32,22,135,22,124,22,1,22,1,22,131,22,0.6037735849056604,22,864,1431,0.1574074074074074,22,136,864,0.09503843466107617,22,136,1431,0.25190839694656486,22,33,131,0.6259541984732825,22,82,131,2020-11-18
AL,30,79,7,33,75,8,10,110,15637,115,11393,115,1550,110,191,112,101,110,1,110,7,110,1313,115,401,110,383,112,1538,110,1356,112,12,110,8,110,1543,115,0.728592441005308,115,11393,15637,0.14058812851697222,109,1549,11018,0.10252846174212338,109,1549,15108,0.268048128342246,109,401,1496,0.8509397278029812,115,1313,1543,2020-11-18
AR,35,73,2,40,68,2,7,108,9303,109,6300,110,1052,108,132,110,195,108,2,108,7,108,811,110,292,108,293,110,1034,108,885,110,18,108,9,108,1035,110,0.6772009029345373,109,6300,9303,0.17055771725032426,108,1052,6168,0.11570611526616806,107,1052,9092,0.2961460446247465,108,292,986,0.7835748792270532,110,811,1035,2020-11-18
AZ,30,88,3,33,85,3,27,118,16018,121,11706,121,2002,118,282,121,210,118,2,118,2,118,1348,121,472,118,427,121,1977,118,1626,121,25,118,12,118,2068,121,0.730802846797353,121,11706,16018,0.1739961759082218,118,2002,11506,0.1273050998346687,118,2002,15726,0.23647294589178355,118,472,1996,0.6518375241779497,121,1348,2068,2020-11-18
CA,74,322,12,89,307,12,31,400,66289,408,48159,408,5996,398,755,408,573,400,11,397,16,397,5614,406,1395,398,1329,405,5913,398,5250,406,83,396,54,396,7591,406,0.7265006260465537,408,48159,66289,0.12635926831324285,398,5996,47452,0.09192512303187331,398,5996,65227,0.19059980871703786,398,1395,7319,0.739560005269398,406,5614,7591,2020-11-18
CO,12,78,13,13,77,13,31,101,11724,103,7976,103,1689,101,239,103,101,101,0,101,4,101,1024,103,458,101,429,103,1663,101,1497,103,26,101,15,101,1495,103,0.6803138860457182,103,7976,11724,0.2140684410646388,101,1689,7890,0.1456285566476979,101,1689,11598,0.3122017723244717,101,458,1467,0.6849498327759197,103,1024,1495,2020-11-18
CT,8,24,1,10,22,1,8,32,8401,33,6137,33,1021,32,103,33,82,32,1,32,0,32,589,33,192,32,185,33,1014,32,863,33,7,32,5,32,1077,33,0.7305082728246637,33,6137,8401,0.16803818301514153,32,1021,6076,0.1228344562078922,32,1021,8312,0.1819905213270142,32,192,1055,0.5468895078922934,33,589,1077,2020-11-18
DC,2,10,2,2,10,2,4,13,3543,14,2812,14,220,13,27,14,87,13,0,13,8,13,264,14,48,13,33,14,200,13,140,14,20,13,5,13,332,14,0.7936776742873272,14,2812,3543,0.08124076809453472,13,220,2708,0.06444053895723492,13,220,3414,0.15384615384615385,13,48,312,0.7951807228915663,14,264,332,2020-11-18
DE,2,13,1,3,12,1,1,15,3246,16,2374,16,239,15,19,16,24,15,4,15,2,15,145,16,37,15,37,16,233,15,205,16,6,15,4,15,180,16,0.7313616759088108,16,2374,3246,0.10140008485362749,15,239,2357,0.07431592039800995,15,239,3216,0.21264367816091953,15,37,174,0.8055555555555556,16,145,180,2020-11-18
FL,11,247,6,30,228,6,75,258,56585,264,41766,264,4309,258,555,264,363,258,6,258,11,258,4841,264,938,258,873,264,4277,258,3752,264,32,258,19,258,6283,264,0.7381108067509057,264,41766,56585,0.10492098663225304,258,4309,41069,0.07759769493967225,258,4309,55530,0.15499008592200925,258,938,6052,0.7704918032786885,264,4841,6283,2020-11-18
