state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
GA,25,125,18,28,121,19,5,165,22701,168,18125,168,606,165,198,168,100,165,2,165,41,165,2061,168,140,165,106,168,575,165,341,168,31,165,3,165,2668,168,0.798422976961367,168,18125,22701,0.033794334151238,165,606,17932,0.027027027027027,165,606,22422,0.053475935828877,165,140,2618,0.772488755622189,168,2061,2668,2021/06/14,,1,168,25,168,6,168,8,168,20,168,15,168,14,168,15,168,8,168,0,165,8,165,4,165,6,165,13,165,18,165,15,165,12,165,24,165
HI,1,20,4,2,19,4,1,25,2630,25,1868,25,44,25,5,25,3,25,0,25,0,25,133,25,10,25,9,25,41,25,37,25,3,25,1,25,218,25,0.710266159695818,25,1868,2630,0.02355460385439,25,44,1868,0.016730038022814,25,44,2630,0.045871559633028,25,10,218,0.610091743119266,25,133,218,2021/06/14,,1,25,0,25,1,25,0,24,1,24,1,24,1,24,0,24,0,25,0,25,0,25,0,25,1,24,0,24,1,24,0,24,1,24,0,25
IA,0,33,93,1,32,93,0,124,8044,126,5142,126,134,124,12,126,53,124,1,124,3,124,441,126,20,124,17,126,128,124,67,126,6,124,1,124,667,126,0.639234211834908,126,5142,8044,0.026476980833827,124,134,5061,0.016861708820939,124,134,7947,0.030864197530864,124,20,648,0.661169415292354,126,441,667,2021/06/14,,0,126,0,126,1,126,3,126,1,126,2,126,4,126,1,126,0,126,1,124,7,124,7,124,5,124,7,124,11,124,12,124,3,124,0,124
PA,26,194,6,32,188,6,13,220,31246,226,25556,226,680,220,52,226,234,220,0,218,15,218,2774,226,126,220,106,226,660,220,441,226,20,219,7,219,3814,226,0.817896690776419,226,25556,31246,0.026860483488703,220,680,25316,0.022030713406337,220,680,30866,0.033971420868159,220,126,3709,0.727320398531725,226,2774,3814,2021/06/14,,0,222,4,221,2,222,4,221,10,221,10,221,7,221,9,222,7,211,3,214,16,215,15,214,22,215,31,214,44,215,51,215,42,214,10,205
PR,0,7,59,0,7,59,0,65,9382,66,6026,66,79,65,0,66,10,65,1,65,5,65,483,66,16,65,12,66,48,65,28,66,31,65,2,65,670,66,0.642293753997016,66,6026,9382,0.013398914518318,65,79,5896,0.008586023258341,65,79,9201,0.025039123630673,65,16,639,0.72089552238806,66,483,670,2021/06/14,,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,65,0,65,0,65,1,65,3,65,2,65,1,65,3,65,0,65
RI,5,8,1,5,8,1,6,13,2241,14,2064,14,83,13,5,14,0,13,0,13,0,13,131,14,11,13,10,14,83,13,44,14,0,13,0,13,164,14,0.921017402945114,14,2064,2241,0.041334661354582,13,83,2008,0.038213627992634,13,83,2172,0.075342465753425,13,11,146,0.798780487804878,14,131,164,2021/06/14,,0,14,0,14,1,14,0,14,1,14,0,14,1,14,2,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
SC,19,62,5,19,62,5,0,84,10555,86,8213,86,140,84,16,86,22,84,1,84,1,84,804,86,33,84,33,86,138,84,115,86,2,84,1,84,1147,86,0.778114637612506,86,8213,10555,0.017292490118577,84,140,8096,0.013473197959773,84,140,10391,0.029837251356239,84,33,1106,0.700959023539669,86,804,1147,2021/06/14,,0,86,0,86,3,86,2,86,2,86,3,86,5,86,0,86,1,81,0,84,2,84,3,84,0,84,4,84,4,84,3,84,4,84,2,79
SD,1,61,3,1,61,3,3,62,2830,65,1639,65,28,62,2,65,6,62,0,62,0,62,129,65,7,62,6,65,27,62,20,65,1,62,0,62,238,65,0.579151943462898,65,1639,2830,0.017294626312539,62,28,1619,0.010133912414043,62,28,2763,0.030837004405286,62,7,227,0.542016806722689,65,129,238,2021/06/14,,1,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,62,0,62,1,62,0,62,0,62,0,62,2,62,3,62,0,62
TN,8,78,57,16,70,57,4,87,20435,143,14591,130,253,87,18,87,26,87,1,87,1,87,1648,139,87,87,77,87,247,87,199,87,6,87,3,87,2386,143,0.750720312821568,130,14591,19436,0.020519059205191,87,253,12330,0.015911949685535,87,253,15900,0.041988416988417,87,87,2072,0.704574604531851,139,1648,2339,2021/06/14,,0,87,0,87,1,87,4,87,4,87,3,87,2,87,1,87,3,87,0,87,4,87,5,87,1,87,4,87,4,87,2,87,1,87,5,87
TX,92,463,49,113,442,49,60,599,68806,604,50602,604,1934,599,187,604,369,599,10,599,66,599,5414,604,534,599,492,604,1872,599,1436,604,62,599,36,599,6924,604,0.735430049704968,604,50602,68806,0.038686189790366,599,1934,49992,0.028415268431724,599,1934,68062,0.078877400295421,599,534,6770,0.781917966493356,604,5414,6924,2021/06/14,,2,604,11,604,32,604,36,604,30,604,24,604,21,604,16,604,15,604,3,599,30,598,41,599,49,598,55,598,71,599,59,599,49,598,12,599
UT,1,50,9,1,50,9,0,59,6248,60,3811,60,172,59,31,60,2,59,1,59,0,59,416,60,69,59,69,60,170,59,166,60,2,59,0,59,638,60,0.609955185659411,60,3811,6248,0.045756850226124,59,172,3759,0.027890384303551,59,172,6167,0.111290322580645,59,69,620,0.652037617554859,60,416,638,2021/06/14,,1,60,7,60,6,60,5,60,3,60,5,60,0,60,3,60,1,60,0,59,1,59,0,59,0,59,1,59,0,59,0,59,0,59,0,59
VA,14,70,20,17,67,20,22,101,17771,104,13100,104,314,101,21,104,88,101,1,101,13,101,1263,104,62,101,54,104,295,101,191,104,19,101,12,101,1873,104,0.737156040740532,104,13100,17771,0.024258343634116,101,314,12944,0.017927490722238,101,314,17515,0.034028540065862,101,62,1822,0.674319273892152,104,1263,1873,2021/06/14,,1,104,3,104,3,104,2,104,4,104,5,104,2,104,1,104,0,104,2,101,9,101,7,101,8,101,10,101,14,101,19,101,19,101,0,101
VI,2,0,0,2,0,0,0,2,168,2,78,2,3,2,0,2,0,2,0,2,0,2,7,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.464285714285714,2,78,168,0.038461538461538,2,3,78,0.017857142857143,2,3,168,0,2,0,20,0.35,2,7,20,2021/06/14,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1295,17,857,17,3,16,0,17,2,16,0,16,0,16,62,17,1,16,1,17,3,16,3,17,0,16,0,16,107,17,0.661776061776062,17,857,1295,0.003623188405797,16,3,828,0.002388535031847,16,3,1256,0.01010101010101,16,1,99,0.579439252336449,17,62,107,2021/06/14,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,1,16,0,16,0,16,0,16,1,16,0,16,0,16
WA,11,89,2,10,90,2,13,100,13307,102,9706,102,521,100,30,102,135,100,0,100,4,100,895,102,117,100,94,102,510,100,316,102,11,100,3,100,1283,102,0.729390546329,102,9706,13307,0.054197440965359,100,521,9613,0.039544592030361,100,521,13175,0.093004769475358,100,117,1258,0.697583787996882,102,895,1283,2021/06/14,,0,102,2,102,4,102,0,102,8,102,5,102,7,102,4,102,0,102,1,100,16,100,12,100,13,100,14,100,16,100,28,100,18,100,17,100
WI,7,119,22,11,115,22,1,145,13373,148,8685,147,153,144,16,148,27,145,2,145,12,145,857,147,44,144,43,147,136,144,119,147,17,144,4,144,1589,148,0.66025543560894,147,8685,13154,0.018006355184183,144,153,8497,0.011864143920596,144,153,12896,0.028627195836044,144,44,1537,0.539332913782253,147,857,1589,2021/06/14,,0,148,1,148,2,148,0,148,0,148,3,148,5,148,3,148,2,148,1,145,2,145,3,145,2,145,4,145,2,145,5,145,8,145,0,145
MS,7,96,2,11,92,2,1,103,8668,105,5596,105,155,103,34,105,23,103,2,103,8,103,571,105,49,103,31,105,145,103,103,105,10,103,1,103,836,105,0.645592985694508,105,5596,8668,0.027907814187973,103,155,5554,0.01803374054683,103,155,8595,0.060049019607843,103,49,816,0.683014354066986,105,571,836,2021/06/14,,1,105,7,105,1,105,4,105,2,105,9,105,7,105,3,105,0,105,2,102,3,103,2,103,2,103,6,103,4,103,3,103,1,102,0,103
MT,5,61,1,6,60,1,3,66,3173,67,2149,67,57,66,10,67,10,66,0,66,1,66,152,67,15,66,15,67,52,66,50,67,5,66,0,66,237,67,0.677277024897573,67,2149,3173,0.0266604303087,66,57,2138,0.018129770992366,66,57,3144,0.064935064935065,66,15,231,0.641350210970464,67,152,237,2021/06/14,,1,67,1,67,0,67,1,67,2,67,4,67,0,67,1,67,0,67,0,66,1,66,1,66,1,66,1,66,2,66,4,66,0,66,0,66
NC,3,116,12,3,116,12,18,127,23721,131,18205,131,482,127,51,131,106,127,0,127,3,127,1903,131,143,127,133,131,462,127,411,131,20,127,5,127,2396,131,0.76746342902913,131,18205,23721,0.026804582360138,127,482,17982,0.020549989341292,127,482,23455,0.061163387510693,127,143,2338,0.79424040066778,131,1903,2396,2021/06/14,,0,131,6,131,0,131,8,131,10,131,11,131,9,131,7,131,0,131,0,127,6,127,10,127,8,127,17,127,22,127,26,127,17,127,0,127
ND,1,19,1,1,19,1,11,20,1410,21,1043,21,42,20,1,21,5,20,0,20,3,20,65,21,9,20,7,21,40,20,19,21,2,20,0,20,143,21,0.739716312056738,21,1043,1410,0.040975609756098,20,42,1025,0.030346820809249,20,42,1384,0.064748201438849,20,9,139,0.454545454545455,21,65,143,2021/06/14,,0,21,0,20,0,20,0,20,0,20,0,20,1,20,0,20,0,21,0,20,0,19,0,19,1,19,1,19,0,19,2,19,1,19,0,20
NE,10,91,0,15,86,0,0,101,4372,101,3037,101,50,101,5,101,10,101,0,101,1,101,362,101,6,101,8,101,47,101,33,101,3,101,2,101,564,101,0.694647758462946,101,3037,4372,0.016463615409944,101,50,3037,0.011436413540714,101,50,4372,0.01063829787234,101,6,564,0.641843971631206,101,362,564,2021/06/14,,0,101,0,101,0,101,0,101,1,101,1,101,1,101,2,101,0,101,1,101,1,101,3,101,0,101,1,101,1,101,1,101,2,101,0,101
NH,2,24,4,2,24,4,1,30,3136,30,2320,30,15,30,2,30,5,30,0,30,0,30,182,30,3,30,2,30,14,30,11,30,1,30,1,30,283,30,0.739795918367347,30,2320,3136,0.006465517241379,30,15,2320,0.004783163265306,30,15,3136,0.010600706713781,30,3,283,0.643109540636042,30,182,283,2021/06/14,,0,30,0,30,1,30,1,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,0,30,1,30,0,30,2,30,1,30,0,30
NJ,7,78,11,8,76,12,20,95,24518,96,16981,96,329,95,31,96,107,95,1,95,1,95,1260,96,61,95,56,96,322,95,250,96,7,95,3,95,3025,96,0.692593196834978,96,16981,24518,0.019418048751697,95,329,16943,0.013459335624284,95,329,24444,0.020272515785975,95,61,3009,0.416528925619835,96,1260,3025,2021/06/14,,0,96,1,96,5,96,4,96,7,96,3,96,3,96,5,96,3,96,0,95,6,95,3,95,4,95,5,95,11,95,10,95,9,95,59,95
NM,13,42,1,18,37,1,2,54,4369,56,3002,55,99,54,12,56,37,55,0,54,3,55,318,55,29,54,29,55,97,54,94,55,2,54,0,54,424,56,0.715613825983314,55,3002,4195,0.03379993171731,54,99,2929,0.024217221135029,54,99,4088,0.075324675324675,54,29,385,0.783251231527094,55,318,406,2021/06/14,,0,55,1,54,1,54,2,54,1,54,6,54,1,54,0,54,0,55,1,54,7,53,5,53,3,53,4,53,3,53,7,53,7,53,0,54
NV,1,14,48,1,14,48,34,61,8814,63,6471,63,276,61,33,63,33,61,1,61,1,61,585,63,61,61,59,63,266,61,224,63,10,61,21,61,863,63,0.734172906739278,63,6471,8814,0.043444042184795,61,276,6353,0.031933356473447,61,276,8643,0.075870646766169,61,61,804,0.677867902665122,63,585,863,2021/06/14,,0,63,3,63,7,63,5,63,5,63,8,63,5,63,0,63,0,63,0,61,3,61,8,61,4,61,2,61,8,61,4,61,4,61,0,61
NY,5,195,9,5,195,9,92,200,52594,209,39107,209,950,200,71,209,148,200,4,200,14,200,3318,209,191,200,148,209,912,200,580,209,38,200,10,200,5343,209,0.743563904627904,209,39107,52594,0.024506642589965,200,950,38765,0.018267825551881,200,950,52004,0.036576024511681,200,191,5222,0.620999438517687,209,3318,5343,2021/06/14,,1,209,3,209,13,209,9,209,12,209,11,209,7,209,10,209,5,208,0,200,9,200,22,200,19,200,27,200,27,200,23,200,16,200,5,199
OH,11,208,13,17,202,13,27,228,32259,232,23294,232,732,228,58,232,142,228,7,228,91,228,2695,232,121,228,80,232,642,228,350,232,90,228,15,228,4159,232,0.72209305930128,232,23294,32259,0.031724018375661,228,732,23074,0.022911515227394,228,732,31949,0.029569892473118,228,121,4092,0.647992305842751,232,2695,4159,2021/06/14,,1,231,4,231,7,231,9,231,10,231,13,232,5,231,5,231,2,232,2,227,3,227,6,227,7,227,13,227,17,228,12,227,15,227,2,228
OK,31,108,12,33,106,12,8,149,10713,151,7802,151,330,149,23,151,46,149,0,149,9,149,787,151,81,149,50,151,305,149,147,151,25,149,23,149,1013,151,0.728274059553813,151,7802,10713,0.043035993740219,149,330,7668,0.031288518062008,149,330,10547,0.083333333333333,149,81,972,0.776900296150049,151,787,1013,2021/06/14,,0,151,2,151,2,151,4,151,5,151,6,151,3,151,1,151,0,151,0,149,5,149,8,149,3,149,5,149,14,149,6,149,5,149,0,149
OR,4,53,7,4,53,7,9,62,7067,64,5345,64,224,62,23,64,50,62,1,62,2,62,556,64,46,62,36,64,217,62,172,64,7,62,1,62,807,64,0.756332248478845,64,5345,7067,0.042797095911349,62,224,5234,0.03248730964467,62,224,6895,0.05874840357599,62,46,783,0.688971499380421,64,556,807,2021/06/14,,0,64,2,64,1,64,4,64,3,64,7,64,5,64,1,64,0,64,0,62,0,62,6,62,3,62,6,62,6,62,16,62,13,62,0,62
ID,4,38,10,4,38,10,1,51,3680,52,2219,52,97,51,8,52,3,51,3,51,0,51,205,52,31,51,31,52,92,51,76,52,5,51,5,51,313,52,0.602989130434783,52,2219,3680,0.044413919413919,51,97,2184,0.026648351648352,51,97,3640,0.102310231023102,51,31,303,0.654952076677316,52,205,313,2021/06/14,,0,52,1,51,1,51,0,51,2,51,1,51,2,51,1,51,0,52,0,51,0,50,0,50,2,50,0,50,0,50,0,50,1,50,0,51
IL,11,168,23,12,167,23,62,197,31397,202,22268,202,551,197,62,202,239,197,2,197,30,197,2079,202,124,197,109,202,517,197,377,202,34,197,12,197,3347,202,0.709239736280536,202,22268,31397,0.025024979562176,197,551,22018,0.017750144964886,197,551,31042,0.037770332013402,197,124,3283,0.621153271586495,202,2079,3347,2021/06/14,,1,202,3,202,6,202,7,202,18,202,13,202,10,202,4,202,0,193,8,197,22,197,18,197,22,197,38,197,49,197,42,197,37,197,3,188
