state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/06/11,57329,57293,57365,69.62,69.51,69.72,82352,82328,82376,
CW,2021/06/12,56311,56251,56370,68.38,68.16,68.61,82349,82275,82424,
CW,2021/06/13,54203,54140,54266,66.18,65.95,66.42,81904,81833,81975,
CW,2021/06/14,54502,54456,54548,66.43,66.26,66.6,82053,82001,82105,
CW,2021/06/15,57030,56992,57068,69.34,69.19,69.5,82246,82194,82299,
CW,2021/06/16,57397,57367,57428,69.87,69.76,69.98,82154,82119,82188,
CW,2021/06/17,57064,57012,57117,69.63,69.45,69.82,81952,81900,82004,
CW,2021/06/18,56727,56687,56768,69.23,69.06,69.39,81949,81893,82005,
CW,2021/06/19,55129,55044,55214,67.5,67.19,67.82,81673,81578,81768,
CW,2021/06/20,53291,53247,53335,65.59,65.42,65.76,81252,81202,81303,
CW,2021/06/21,53705,53667,53744,65.77,65.62,65.92,81657,81609,81705,
CW,2021/06/22,56360,56332,56389,68.73,68.6,68.86,82009,81958,82060,
CW,2021/06/23,57214,57176,57253,69.6,69.46,69.74,82209,82164,82254,
CW,2021/06/24,56883,56820,56946,69.36,69.17,69.55,82014,82000,82028,
CW,2021/06/25,56019,55902,56136,68.49,68.05,68.94,81790,81655,81925,
CW,2021/06/26,54710,54574,54846,67.12,66.59,67.65,81511,81343,81679,
CW,2021/06/27,53364,53232,53497,65.62,65.1,66.14,81332,81166,81497,
CW,2021/06/28,53617,53538,53697,65.91,65.64,66.19,81348,81278,81419,
CW,2021/06/29,56398,56346,56450,69.17,68.99,69.35,81539,81492,81586,
CW,2021/06/30,57219,57184,57255,69.87,69.75,70,81892,81855,81930,
CW,2021/07/01,56767,56734,56800,69.45,69.32,69.58,81742,81697,81787,
CW,2021/07/02,56261,56223,56300,68.67,68.51,68.83,81940,81884,81995,
CW,2021/07/03,54590,54540,54639,66.99,66.79,67.19,81495,81430,81561,
CW,2021/07/04,53072,53007,53138,65.26,64.99,65.52,81334,81245,81422,
CW,2021/07/05,52837,52751,52923,65.04,64.72,65.37,81236,81142,81331,
CW,2021/07/06,54020,53938,54101,66.34,66.03,66.65,81437,81342,81532,
CW,2021/07/07,56621,56570,56672,69.34,69.12,69.55,81666,81591,81742,
