state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/06/24,515026,514373,515679,74.3,74.21,74.39,693178,692341,694015,
CW,2021/06/25,507668,506791,508545,73.43,73.16,73.7,691385,690320,692449,
CW,2021/06/26,487274,486254,488294,70.94,70.58,71.3,686910,685692,688129,
CW,2021/06/27,475030,473969,476092,69.41,69.01,69.8,684436,683215,685658,
CW,2021/06/28,481832,480857,482808,70.36,70.06,70.67,684789,683898,685680,
CW,2021/06/29,506854,506221,507487,73.38,73.19,73.57,690722,689797,691646,
CW,2021/06/30,515865,515269,516461,74.44,74.33,74.54,693021,692312,693730,
CW,2021/07/01,512874,512280,513469,74.04,73.92,74.15,692737,691993,693482,
CW,2021/07/02,504721,504081,505361,73.05,72.89,73.21,690908,690111,691705,
CW,2021/07/03,481708,481011,482406,70.2,70,70.4,686205,685416,686994,
CW,2021/07/04,465848,465181,466516,68.14,67.96,68.33,683628,682839,684416,
CW,2021/07/05,463734,463038,464429,67.97,67.75,68.18,682292,681437,683148,
CW,2021/07/06,480598,479812,481384,70.18,69.92,70.45,684762,683855,685670,
CW,2021/07/07,508096,507480,508713,73.52,73.36,73.68,691099,690356,691843,
CW,2021/07/08,516734,516136,517331,74.54,74.29,74.79,693204,692478,693931,
CW,2021/07/09,515489,514936,516043,74.44,74.21,74.66,692528,691856,693199,
CW,2021/07/10,497659,497061,498256,72.27,72.02,72.52,688594,687864,689325,
CW,2021/07/11,485647,484850,486444,70.82,70.51,71.14,685719,684985,686453,
CW,2021/07/12,492230,491697,492764,71.55,71.27,71.82,688000,687149,688851,
CW,2021/07/13,514934,514413,515455,74.16,73.88,74.43,694362,693500,695224,
CW,2021/07/14,524505,524088,524923,75.52,75.31,75.73,694514,693899,695128,
CW,2021/07/15,524389,524088,524690,75.44,75.31,75.57,695105,694754,695457,
CW,2021/07/16,520076,519820,520331,74.89,74.78,75,694471,694186,694756,
CW,2021/07/17,502675,502134,503215,72.7,72.46,72.95,691406,690755,692057,
CW,2021/07/18,489449,488958,489941,71.05,70.82,71.29,688847,688159,689536,
