state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-14,"479,527","478,047","481,007",68.87,68.21,69.52,"695,976","694,213","697,739"
CW,2021-02-15,"481,380","481,129","481,631",68.99,68.91,69.07,"697,369","697,023","697,715"
CW,2021-02-16,"500,394","500,165","500,624",71.41,71.35,71.47,"700,360","700,062","700,657"
CW,2021-02-17,"510,925","510,701","511,148",72.63,72.55,72.70,"703,511","703,215","703,807"
CW,2021-02-18,"510,684","510,451","510,917",72.52,72.44,72.60,"704,170","703,857","704,483"
CW,2021-02-19,"509,636","509,400","509,872",72.39,72.31,72.47,"703,990","703,702","704,278"
CW,2021-02-20,"492,263","491,902","492,624",70.22,70.07,70.38,"700,997","700,513","701,481"
CW,2021-02-21,"479,933","479,692","480,174",68.72,68.63,68.81,"698,379","698,059","698,700"
CW,2021-02-22,"487,265","487,018","487,511",69.46,69.34,69.58,"701,513","701,170","701,856"
CW,2021-02-23,"512,712","512,456","512,967",72.62,72.50,72.74,"705,981","705,625","706,336"
CW,2021-02-24,"521,415","520,484","522,345",73.73,73.32,74.14,"707,170","706,039","708,301"
CW,2021-02-25,"521,139","520,429","521,850",73.77,73.46,74.09,"706,388","705,541","707,234"
CW,2021-02-26,"515,176","514,427","515,925",73.01,72.67,73.35,"705,602","704,626","706,579"
CW,2021-02-27,"496,666","495,860","497,471",70.64,70.28,71.01,"703,036","702,019","704,053"
CW,2021-02-28,"481,596","480,698","482,493",68.84,68.44,69.25,"699,558","698,457","700,658"
CW,2021-03-01,"486,025","485,217","486,834",69.45,69.08,69.81,"699,837","698,841","700,834"
CW,2021-03-02,"507,393","506,642","508,144",72.18,71.85,72.51,"702,964","702,074","703,855"
CW,2021-03-03,"513,808","513,160","514,455",72.85,72.57,73.14,"705,246","704,470","706,021"
CW,2021-03-04,"512,811","512,733","512,889",72.70,72.66,72.74,"705,394","705,264","705,523"
CW,2021-03-05,"507,517","507,303","507,731",72.09,71.98,72.19,"704,048","703,738","704,359"
CW,2021-03-06,"488,229","487,901","488,557",69.71,69.57,69.84,"700,405","700,097","700,713"
CW,2021-03-07,"474,054","473,858","474,249",67.96,67.86,68.05,"697,578","697,297","697,860"
CW,2021-03-08,"479,010","478,855","479,164",68.61,68.55,68.68,"698,096","697,937","698,255"
CW,2021-03-09,"502,608","502,273","502,942",71.60,71.49,71.72,"701,926","701,784","702,069"
CW,2021-03-10,"510,924","510,688","511,160",72.55,72.44,72.66,"704,234","703,893","704,574"
CW,2021-03-11,"510,304","510,053","510,554",72.53,72.42,72.64,"703,581","703,291","703,871"
CW,2021-03-12,"507,010","506,687","507,332",72.15,71.99,72.30,"702,720","702,256","703,184"
CW,2021-03-13,"488,312","487,511","489,114",69.80,69.45,70.15,"699,643","698,696","700,590"
CW,2021-03-14,"471,281","470,539","472,023",67.73,67.41,68.04,"695,929","695,168","696,691"
CW,2021-03-15,"475,475","474,697","476,253",68.29,67.95,68.62,"696,370","695,524","697,216"
CW,2021-03-16,"495,345","492,689","498,001",71.09,69.87,72.31,"696,835","693,433","700,237"
AK,2021-02-14,838,838,838,56.70,56.70,56.70,"1,478","1,478","1,478"
AL,2021-02-14,"9,766","9,766","9,766",70.08,70.08,70.08,"13,936","13,936","13,936"
AR,2021-02-14,"4,704","4,704","4,704",63.77,63.77,63.77,"7,376","7,376","7,376"
AZ,2021-02-14,"9,418","9,418","9,418",67.36,67.36,67.36,"13,982","13,982","13,982"
CA,2021-02-14,"44,961","44,794","45,128",74.73,73.88,75.58,"60,166","59,973","60,359"
CO,2021-02-14,"6,051","6,051","6,051",59.68,59.68,59.68,"10,139","10,139","10,139"
CT,2021-02-14,"5,794","5,794","5,794",74.66,74.66,74.66,"7,760","7,760","7,760"
DC,2021-02-14,"2,220","2,220","2,220",76.08,76.08,76.08,"2,918","2,918","2,918"
DE,2021-02-14,"1,681","1,681","1,681",65.28,65.28,65.28,"2,575","2,575","2,575"
FL,2021-02-14,"40,725","40,725","40,725",77.67,77.67,77.67,"52,434","52,434","52,434"
GA,2021-02-14,"14,854","14,854","14,854",76.46,76.46,76.46,"19,428","19,428","19,428"
HI,2021-02-14,"1,765","1,765","1,765",71.11,71.11,71.11,"2,482","2,482","2,482"
IA,2021-02-14,"4,192","4,192","4,192",54.67,54.67,54.67,"7,668","7,668","7,668"
ID,2021-02-14,"1,621","1,621","1,621",50.59,50.59,50.59,"3,204","3,204","3,204"
IL,2021-02-14,"18,010","18,010","18,010",62.30,62.30,62.30,"28,910","28,910","28,910"
IN,2021-02-14,"9,450","9,450","9,450",56.88,56.88,56.88,"16,615","16,615","16,615"
KS,2021-02-14,"4,122","4,122","4,122",52.99,52.99,52.99,"7,779","7,779","7,779"
KY,2021-02-14,"6,905","6,905","6,905",56.16,56.16,56.16,"12,295","12,295","12,295"
LA,2021-02-14,"8,125","8,112","8,138",65.21,65.21,65.21,"12,485","12,485","12,485"
MA,2021-02-14,"12,978","12,978","12,978",77.02,77.02,77.02,"16,851","16,851","16,851"
MD,2021-02-14,"7,471","7,292","7,650",77.21,77.21,77.21,"9,676","9,468","9,884"
ME,2021-02-14,"1,862","1,862","1,862",65.08,65.08,65.08,"2,861","2,861","2,861"
MI,2021-02-14,"14,421","14,394","14,448",70.00,69.36,70.64,"20,602","20,533","20,671"
MN,2021-02-14,"6,385","6,385","6,385",69.41,69.41,69.41,"9,199","9,199","9,199"
AK,2021-02-15,840,838,841,56.88,56.88,56.88,"1,476","1,476","1,476"
AL,2021-02-15,"9,883","9,883","9,883",71.09,71.09,71.09,"13,903","13,903","13,903"
AR,2021-02-15,"4,794","4,785","4,803",64.10,63.37,64.83,"7,479","7,448","7,510"
AZ,2021-02-15,"9,317","9,196","9,438",66.81,64.26,69.35,"13,946","13,826","14,067"
CA,2021-02-15,"44,260","44,231","44,290",73.90,73.74,74.06,"59,892","59,852","59,931"
CO,2021-02-15,"6,278","6,278","6,278",62.18,62.18,62.18,"10,096","10,096","10,096"
CT,2021-02-15,"5,819","5,819","5,819",75.00,75.00,75.00,"7,759","7,759","7,759"
DC,2021-02-15,"2,220","2,220","2,220",76.03,76.03,76.03,"2,920","2,920","2,920"
DE,2021-02-15,"1,767","1,767","1,767",68.73,68.73,68.73,"2,571","2,571","2,571"
FL,2021-02-15,"40,865","40,865","40,865",78.24,78.24,78.24,"52,229","52,229","52,229"
GA,2021-02-15,"15,045","14,980","15,110",77.82,76.60,79.04,"19,333","19,229","19,437"
HI,2021-02-15,"1,756","1,756","1,756",70.38,70.38,70.38,"2,495","2,495","2,495"
IA,2021-02-15,"4,229","4,229","4,229",55.13,55.13,55.13,"7,671","7,671","7,671"
ID,2021-02-15,"1,671","1,671","1,671",52.18,52.18,52.18,"3,202","3,175","3,230"
IL,2021-02-15,"17,964","17,964","17,964",62.17,62.17,62.17,"28,897","28,897","28,897"
IN,2021-02-15,"9,362","9,355","9,370",56.51,56.51,56.51,"16,568","16,568","16,568"
KS,2021-02-15,"4,130","4,127","4,133",53.02,53.02,53.02,"7,789","7,789","7,789"
KY,2021-02-15,"6,865","6,859","6,871",55.83,55.83,55.83,"12,297","12,297","12,297"
LA,2021-02-15,"8,017","8,006","8,028",64.31,64.31,64.31,"12,466","12,466","12,466"
MA,2021-02-15,"13,021","13,021","13,021",76.97,76.97,76.97,"16,918","16,918","16,918"
MD,2021-02-15,"7,394","7,215","7,573",76.51,76.51,76.51,"9,664","9,456","9,872"
ME,2021-02-15,"1,868","1,868","1,868",65.57,65.57,65.57,"2,849","2,849","2,849"
MI,2021-02-15,"14,435","14,435","14,435",70.31,70.31,70.31,"20,531","20,526","20,536"
MN,2021-02-15,"6,353","6,352","6,354",69.58,69.58,69.58,"9,130","9,130","9,130"
AK,2021-02-16,861,861,861,58.06,58.06,58.06,"1,483","1,483","1,483"
AL,2021-02-16,"10,203","10,203","10,203",73.73,73.73,73.73,"13,838","13,838","13,838"
AR,2021-02-16,"5,156","5,146","5,166",68.81,67.96,69.66,"7,493","7,458","7,528"
AZ,2021-02-16,"9,746","9,744","9,748",68.81,68.69,68.93,"14,164","14,154","14,174"
CA,2021-02-16,"44,747","44,727","44,767",74.48,74.36,74.61,"60,078","60,044","60,112"
CO,2021-02-16,"6,582","6,582","6,582",65.07,65.07,65.07,"10,116","10,116","10,116"
CT,2021-02-16,"6,084","6,084","6,084",78.42,78.42,78.42,"7,758","7,758","7,758"
