state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
VI,0,2,0,1,1,0,0,2,168,2,107,2,7,2,0,2,0,2,0,2,0,2,6,2,1,2,1,2,7,2,7,2,0,2,0,2,20,2,0.636904761904762,2,107,168,0.065420560747664,2,7,107,0.041666666666667,2,7,168,0.05,2,1,20,0.3,2,6,20,2022/07/24,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2,8,2,18,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AK,1,20,2,2,19,2,0,23,1783,23,1414,23,74,23,17,23,0,23,2,23,1,23,111,23,9,23,9,23,69,23,69,23,5,23,4,23,137,23,0.793045429052159,23,1414,1783,0.052333804809052,23,74,1414,0.041503084688727,23,74,1783,0.065693430656934,23,9,137,0.81021897810219,23,111,137,2022/07/24,,0,21,2,20,2,20,0,20,5,21,2,21,4,20,1,21,1,23,0,23,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,23,0,10,443,0,602,0,0,0,0,23,0,23,0,9,0,9,2,0,10,23,103,23,178,23,2,23,0,20,0,20,0,23,0,23,5,23,7,23
CA,6,116,282,118,248,38,375,396,64141,404,50644,404,5080,396,681,404,323,396,31,394,9,395,4916,404,554,396,529,404,4918,396,4636,404,162,396,151,395,6703,404,0.789572972045961,404,50644,64141,0.10153298822777,396,5080,50033,0.080122391684936,396,5080,63403,0.084644766997708,396,554,6545,0.733402953901238,404,4916,6703,2022/07/24,,2,403,55,396,66,396,61,396,75,395,123,395,136,395,160,395,3,402,0,395,32,388,40,388,26,388,49,388,46,388,69,387,57,387,4,396,13,118,7983,1100,3035,305,0,0,12,396,6,396,3,351,3,351,44,6,351,396,2392,395,3783,395,13,393,7,387,11,384,0,391,39,394,654,395,974,395
FL,6,189,74,37,172,60,155,263,58515,269,45589,269,4476,263,759,269,222,263,31,263,15,263,4513,269,462,263,444,269,4392,263,4087,269,84,263,79,263,6253,269,0.779099376228318,269,45589,58515,0.099360681939265,263,4476,45048,0.077413998858507,263,4476,57819,0.075330180988097,263,462,6133,0.721733567887414,269,4513,6253,2022/07/24,,2,261,39,253,45,254,64,253,76,254,140,257,170,253,182,258,41,269,2,260,13,246,13,246,21,247,33,246,46,249,47,246,45,247,2,263,22,149,4014,0,2536,1183,0,152,8,263,15,263,0,139,0,139,84,13,142,263,1737,263,2682,263,18,263,6,246,4,246,3,261,21,263,636,263,896,263
SC,21,60,5,23,58,5,25,84,11408,86,8870,86,604,84,105,86,20,84,6,84,1,84,878,86,79,84,73,86,585,84,563,86,19,84,19,84,1280,86,0.777524544179523,86,8870,11408,0.069028571428571,84,604,8750,0.05374621818829,84,604,11238,0.063709677419355,84,79,1240,0.6859375,86,878,1280,2022/07/24,,3,85,10,78,5,78,12,78,11,78,22,79,17,79,23,78,2,81,0,83,1,76,1,76,0,76,2,77,5,77,5,77,5,77,1,79,5,59,1904,1595,1945,0,0,1,0,84,2,84,0,51,0,51,16,1,52,84,404,84,586,84,4,84,0,77,2,77,0,79,6,84,70,84,97,84
MN,4,1,134,20,88,31,25,138,9371,139,7947,139,485,138,59,139,15,138,5,138,2,138,628,139,33,138,27,139,455,138,417,139,30,138,26,138,841,139,0.848041831181304,139,7947,9371,0.061846467737822,138,485,7842,0.052637291078793,138,485,9214,0.040342298288509,138,33,818,0.746730083234245,139,628,841,2022/07/24,,0,139,5,139,6,139,6,139,2,139,10,139,10,139,19,139,1,139,0,138,4,138,2,138,1,138,2,138,2,138,2,138,2,138,0,138,0,6,3841,0,3606,0,0,0,0,138,0,138,0,5,0,5,1,0,5,138,555,138,641,138,0,138,4,138,1,138,0,138,5,138,102,138,190,138
OK,1,48,97,26,111,9,2,144,10290,146,7470,146,456,144,107,146,58,144,2,144,1,144,731,146,100,144,92,146,417,144,378,146,39,144,36,144,949,146,0.725947521865889,146,7470,10290,0.062007070981779,144,456,7354,0.044970414201183,144,456,10140,0.109051254089422,144,100,917,0.770284510010537,146,731,949,2022/07/24,,2,144,14,138,4,138,6,137,11,138,21,138,18,139,25,138,6,146,0,144,2,135,2,135,6,135,8,135,16,135,10,135,14,135,0,144,0,39,2246,378,1564,0,0,0,0,144,1,144,0,35,0,35,1,0,35,144,632,144,841,144,0,144,0,135,0,135,2,135,2,144,91,144,135,144
MO,7,92,38,30,82,25,49,133,16664,137,13852,137,1062,133,120,137,135,133,5,133,20,133,1273,137,149,133,136,137,993,133,864,137,69,133,45,133,1691,137,0.831253000480077,137,13852,16664,0.077659963436929,133,1062,13675,0.064712692706112,133,1062,16411,0.091805298829328,133,149,1623,0.752808988764045,137,1273,1691,2022/07/24,,0,134,13,119,12,119,7,118,15,119,34,119,22,118,19,118,0,137,3,131,10,112,14,114,16,113,22,116,27,114,23,113,20,113,0,133,7,60,2399,287,1454,0,0,10,0,133,2,133,0,55,0,55,12,2,56,133,894,133,1206,133,2,133,2,112,1,112,0,133,8,133,196,133,238,133
WV,0,8,54,23,35,4,16,58,5639,62,4673,62,384,58,63,62,40,58,2,58,0,58,456,62,50,58,51,62,377,58,370,62,7,58,6,58,600,62,0.828693030679198,62,4673,5639,0.083333333333333,58,384,4608,0.069339111592633,58,384,5538,0.088967971530249,58,50,562,0.76,62,456,600,2022/07/24,,1,62,3,62,3,62,4,62,10,62,17,62,13,62,12,62,0,62,1,58,2,58,2,58,3,58,5,58,11,58,12,58,4,58,0,58,0,7,0,0,31,0,0,0,0,58,1,58,0,7,0,7,4,0,7,58,288,58,424,58,2,58,0,58,0,58,0,8,3,58,91,58,115,58
ID,1,21,27,2,41,6,8,48,2964,49,2209,49,186,48,32,49,6,48,0,48,2,48,192,49,16,48,17,49,180,48,178,49,6,48,4,48,259,49,0.74527665317139,49,2209,2964,0.08551724137931,48,186,2175,0.063655030800821,48,186,2922,0.06425702811245,48,16,249,0.741312741312741,49,192,259,2022/07/24,,0,49,4,44,4,44,5,43,5,44,2,44,3,44,9,45,0,49,0,48,2,42,0,42,1,42,0,42,0,42,1,42,0,42,2,48,0,35,456,40,334,0,0,2,0,48,0,48,0,14,0,14,0,0,26,48,92,48,168,48,0,48,0,42,0,42,0,48,0,48,8,48,16,48
MA,0,4,99,26,76,1,42,102,18245,103,15975,103,650,102,116,103,56,102,3,102,3,102,987,103,50,102,50,103,635,102,582,103,15,102,13,102,1209,103,0.875582351329131,103,15975,18245,0.041001703147669,102,650,15853,0.035885827858444,102,650,18113,0.042265426880811,102,50,1183,0.816377171215881,103,987,1209,2022/07/24,,0,103,6,103,5,103,9,103,8,103,27,103,28,103,30,103,3,103,0,102,3,102,3,102,2,102,9,102,17,102,8,102,14,102,0,102,0,102,1472,0,562,0,0,31,1,102,0,102,0,6,0,6,14,0,6,102,924,102,1271,102,1,102,0,102,2,102,0,102,3,102,148,102,171,102
UT,0,48,9,1,47,9,3,56,5778,57,4222,57,239,56,46,57,4,56,5,56,0,56,356,57,33,56,34,57,229,56,214,57,10,56,0,56,443,57,0.730702665282104,57,4222,5778,0.057286673058485,56,239,4172,0.041929824561404,56,239,5700,0.07621247113164,56,33,433,0.803611738148984,57,356,443,2022/07/24,,2,56,10,54,2,54,3,54,5,54,8,54,10,54,6,55,0,57,0,56,0,53,0,53,0,53,0,53,0,53,2,53,2,53,0,56,0,40,323,0,154,0,0,0,0,56,1,56,0,39,0,39,2,0,39,56,303,56,393,56,4,56,1,53,0,53,0,56,0,56,29,56,34,56
ND,0,5,44,12,33,4,18,48,2116,49,1623,49,73,48,14,49,5,48,0,48,0,48,104,49,9,48,7,49,72,48,60,49,1,48,0,48,208,49,0.767013232514178,49,1623,2116,0.045653533458412,48,73,1599,0.034928229665072,48,73,2090,0.044117647058824,48,9,204,0.5,49,104,208,2022/07/24,,1,49,0,46,2,45,0,45,1,45,3,45,1,45,6,45,0,49,0,48,0,45,1,44,0,44,1,44,3,44,0,44,0,44,0,48,1,41,94,0,114,0,0,0,0,48,0,48,0,4,0,4,1,0,4,48,45,47,64,47,0,47,0,43,0,44,0,47,0,48,5,47,10,47
AL,0,8,108,35,55,26,36,113,14874,116,11624,116,905,113,128,115,49,113,6,113,1,113,1311,116,125,113,123,115,870,113,810,115,35,113,23,113,1544,116,0.781497915826274,116,11624,14874,0.078654614983487,113,905,11506,0.061543692621557,113,905,14705,0.082836315440689,113,125,1509,0.849093264248705,116,1311,1544,2022/07/24,,2,115,8,115,4,115,9,115,20,115,28,115,24,115,32,115,1,115,0,113,5,113,5,113,7,113,7,113,6,113,12,113,7,113,0,113,0,113,1341,0,843,12,0,0,2,113,3,113,0,8,0,8,19,3,97,113,315,114,525,114,4,113,2,113,0,113,0,113,1,113,33,114,52,114
CO,14,63,30,17,71,19,14,105,11663,107,8061,107,359,105,78,107,36,105,2,105,9,105,796,107,54,105,54,107,327,105,299,107,32,105,24,105,1231,107,0.691160078881934,107,8061,11663,0.044942413620431,105,359,7988,0.031012439530062,105,359,11576,0.04485049833887,105,54,1204,0.646628757108042,107,796,1231,2022/07/24,,1,107,6,92,7,91,2,91,11,91,13,91,19,91,19,90,0,107,1,105,2,89,6,89,3,89,3,89,7,89,8,89,6,89,0,105,1,47,4145,819,1810,6,0,0,0,105,1,105,0,40,0,40,4,0,40,105,465,105,841,105,2,105,0,89,0,89,0,105,5,105,44,105,120,105
NC,11,107,12,13,105,12,60,126,23317,130,18324,130,1616,126,195,130,160,126,8,126,12,126,1771,130,212,126,164,130,1582,126,1270,130,34,126,30,126,2168,130,0.785864390787837,130,18324,23317,0.089247252443806,126,1616,18107,0.070068941594762,126,1616,23063,0.10061699098244,126,212,2107,0.816881918819188,130,1771,2168,2022/07/24,,1,130,9,126,14,126,13,127,29,127,41,126,37,126,51,127,0,130,2,126,8,122,7,122,8,122,24,122,45,122,31,122,35,122,0,126,13,109,1347,600,1466,0,0,0,1,126,0,126,0,107,0,107,8,0,107,126,1408,126,2339,126,4,126,2,122,0,122,2,126,5,126,307,126,408,126
OR,2,48,13,6,48,9,28,61,6673,63,5390,63,497,61,50,63,53,61,1,61,3,61,548,63,57,61,43,63,483,61,421,63,14,61,7,61,705,63,0.80773265397872,63,5390,6673,0.093720535545917,61,497,5303,0.076285495011512,61,497,6515,0.083823529411765,61,57,680,0.777304964539007,63,548,705,2022/07/24,,1,62,2,57,7,58,2,57,6,57,10,57,12,57,10,58,0,63,0,60,3,55,3,55,6,55,6,55,9,55,13,56,13,55,0,61,6,44,664,73,659,57,0,97,1,61,1,61,0,38,0,38,3,0,42,61,236,61,307,61,0,61,1,55,0,55,0,61,1,61,18,61,22,61
MD,3,38,19,9,33,18,21,59,11688,60,9776,60,792,59,107,60,148,59,3,59,7,59,873,60,62,59,51,60,762,59,610,60,30,59,14,59,1268,60,0.836413415468857,60,9776,11688,0.081624239925796,59,792,9703,0.06829352418729,59,792,11597,0.050406504065041,59,62,1230,0.688485804416404,60,873,1268,2022/07/24,,0,60,6,57,12,57,6,56,13,56,19,56,22,56,29,55,0,60,0,58,13,55,32,56,13,55,20,55,24,54,23,55,23,53,0,59,3,23,1551,365,1062,0,0,0,0,59,1,59,0,15,0,16,7,0,16,59,422,59,683,59,2,59,1,55,0,55,0,52,2,59,11,59,19,59
NM,2,11,40,21,31,1,19,52,4068,53,2997,53,236,52,37,53,34,52,3,52,2,52,315,53,31,52,29,53,226,52,222,53,10,52,7,52,396,53,0.736725663716814,53,2997,4068,0.080738966814916,52,236,2923,0.05959595959596,52,236,3960,0.082887700534759,52,31,374,0.795454545454545,53,315,396,2022/07/24,,0,53,1,53,4,52,5,52,7,52,7,52,8,52,5,52,0,53,1,52,3,52,3,51,5,51,1,51,10,51,8,51,3,51,0,52,1,46,187,0,81,0,0,0,3,52,1,52,0,7,0,7,7,1,7,52,170,52,317,52,1,52,1,51,0,52,1,52,1,52,24,52,49,52
