state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
NE,16,94,5471,94,3768,95,372,94,406,90,111,87,108,88,361,93,320,92,8,93,1,91,624,86,0.6878084445256809,94,3763,5471,0.09978540772532189,94,372,3728,0.06900389538119088,93,372,5391,0.1825657894736842,84,111,608,0.6506410256410257,86,406,624,2020-10-14
NH,1,30,3248,30,2141,30,46,30,152,30,10,30,5,30,46,30,16,30,0,30,0,30,282,30,0.6591748768472906,30,2141,3248,0.02148528724894909,30,46,2141,0.01416256157635468,30,46,3248,0.03546099290780142,30,10,282,0.5390070921985816,30,152,282,2020-10-14
NJ,29,90,21186,89,16086,91,771,90,1254,88,126,87,109,88,696,88,534,89,22,88,18,88,2116,88,0.7362409138110073,89,15598,21186,0.04817545613596601,90,771,16004,0.034128719460024715,88,718,21038,0.060460652591170824,86,126,2084,0.5888468809073724,87,1246,2116,2020-10-14
NM,5,51,3794,52,2410,51,222,51,281,49,64,49,68,50,216,49,161,50,6,49,2,49,430,49,0.6411279595637137,51,2410,3759,0.09401709401709402,50,220,2340,0.060227889310906134,51,222,3686,0.1596009975062344,47,64,401,0.6627358490566038,48,281,424,2020-10-14
NV,15,59,8477,60,5971,62,571,60,601,59,130,56,128,58,522,58,424,59,5,58,2,57,856,59,0.6955290786834966,60,5896,8477,0.09740702831798022,60,571,5862,0.06346339113680154,58,527,8304,0.16476552598225602,56,130,789,0.7021028037383178,59,601,856,2020-10-14
NY,49,150,53299,169,38348,171,2063,166,3850,161,355,155,248,162,1994,164,1133,169,69,164,23,160,6232,153,0.7143848852698925,169,38076,53299,0.05380611923036484,162,2047,38044,0.03885099834717024,160,2045,52637,0.05285620485883125,142,322,6092,0.6217736598279285,152,3758,6044,2020-10-14
OH,20,213,31097,216,21782,218,1648,214,2712,206,392,204,283,208,1554,208,1082,210,26,208,11,206,3900,206,0.6959192205035856,216,21641,31097,0.07676184265685407,213,1648,21469,0.0537613362040843,211,1648,30654,0.10210992445949466,201,392,3839,0.6953846153846154,204,2712,3900,2020-10-14
OK,8,146,11366,149,7215,149,875,147,897,147,302,146,318,148,859,147,791,149,16,147,12,147,1360,147,0.6347879641034665,149,7215,11366,0.12544802867383512,147,875,6975,0.07923571493253645,147,875,11043,0.23338485316846985,145,302,1294,0.6595588235294118,146,897,1360,2020-10-14
OR,2,58,6272,59,4660,60,237,59,510,58,52,56,39,58,229,58,155,60,8,58,3,58,751,55,0.7346938775510204,59,4608,6272,0.051697699890470974,58,236,4565,0.03866950679993446,57,236,6103,0.06639004149377593,53,48,723,0.6351531291611185,55,477,751,2020-10-14
ID,1,47,3818,48,2092,50,212,49,231,46,67,47,68,48,212,47,204,48,0,47,0,47,533,47,0.5115243583027763,48,1953,3818,0.10515873015873016,49,212,2016,0.05671482075976458,47,212,3738,0.12859884836852206,46,67,521,0.4350282485875706,46,231,531,2020-10-14
IL,14,187,30770,195,20660,200,2440,195,2082,167,456,166,341,170,2267,186,1471,187,89,186,47,182,3503,162,0.6557686057848554,195,20178,30770,0.11947899324258153,195,2440,20422,0.07843781846872021,190,2386,30419,0.12878787878787878,155,442,3432,0.581676750216076,156,2019,3471,2020-10-14
IN,3,151,18000,153,11220,153,1414,151,1453,150,290,147,297,149,1375,148,1009,150,39,148,15,148,2281,146,0.6233333333333333,153,11220,18000,0.12733003151733455,151,1414,11105,0.07930899096976836,151,1414,17829,0.13016157989228008,143,290,2228,0.637001315212626,146,1453,2281,2020-10-14
KS,4,142,8470,143,5195,149,496,145,596,122,127,123,121,124,490,137,383,135,6,137,4,132,762,119,0.6031877213695396,143,5109,8470,0.09725490196078432,145,496,5100,0.05733173076923077,139,477,8320,0.15217391304347827,114,112,736,0.7782152230971129,118,593,762,2020-10-14
KY,19,114,13732,115,9325,116,782,113,1173,110,217,110,210,112,764,111,634,112,18,111,0,110,1591,114,0.6750655403437227,115,9270,13732,0.08525948539031836,113,782,9172,0.0577633328408923,112,782,13538,0.1403622250970246,110,217,1546,0.7372721558768071,110,1173,1591,2020-10-14
LA,11,200,14155,180,9582,183,567,210,1187,98,168,200,160,199,561,206,549,205,6,206,4,205,1737,97,0.6546803249735076,180,9267,14155,0.05882974228981833,179,557,9468,0.0379746835443038,176,531,13983,0.09085614443797321,90,156,1717,0.6655152561888313,94,1156,1737,2020-10-14
MA,13,102,20594,103,15478,103,428,102,977,103,83,102,60,103,422,102,260,103,6,102,5,102,1958,103,0.7515781295522967,103,15478,20594,0.027833777719971385,102,428,15377,0.02092091113500831,102,428,20458,0.04298291040911445,102,83,1931,0.4989785495403473,103,977,1958,2020-10-14
MD,2,58,11737,59,9413,59,762,56,944,58,152,57,120,58,740,57,433,58,22,57,8,57,1332,57,0.8019936951520832,59,9413,11737,0.08190025795356835,56,762,9304,0.06589415427187824,56,762,11564,0.11737451737451737,56,152,1295,0.704954954954955,57,939,1332,2020-10-14
ME,0,35,3216,36,2218,38,28,37,215,36,9,34,4,34,28,35,9,36,0,35,0,35,303,34,0.6856343283582089,36,2205,3216,0.012808783165599268,37,28,2186,0.008802263439170073,35,28,3181,0.030716723549488054,32,9,293,0.7095709570957096,34,215,303,2020-10-14
MI,52,146,24052,155,18314,156,1107,152,1991,153,244,149,232,153,1095,151,898,155,10,151,6,151,2580,151,0.754240811574921,155,18141,24052,0.06085761407366685,152,1107,18190,0.04639564124056999,151,1107,23860,0.09564876519012153,147,244,2551,0.7717054263565891,151,1991,2580,2020-10-14
MN,6,129,11599,130,7782,130,655,129,744,130,154,129,148,130,639,129,521,130,16,129,10,129,1046,130,0.6709199068885249,130,7782,11599,0.08696229421136484,129,655,7532,0.0581860175890557,129,655,11257,0.1527777777777778,129,154,1008,0.7112810707456979,130,744,1046,2020-10-14
MO,13,139,21385,143,14199,143,1417,139,1652,143,437,139,398,143,1380,139,1189,142,37,139,22,138,2301,143,0.6639700724807108,143,14199,21385,0.10119260158537456,139,1417,14003,0.06711186890215023,139,1417,21114,0.19456812110418523,139,437,2246,0.717948717948718,143,1652,2301,2020-10-14
WV,2,58,6449,62,4532,62,256,58,486,62,73,58,65,62,253,58,205,62,3,58,1,58,642,62,0.7027446115676849,62,4532,6449,0.05769664187514086,58,256,4437,0.040973111395646605,58,256,6248,0.12351945854483926,58,73,591,0.7570093457943925,62,486,642,2020-10-14
WY,0,29,1658,31,773,31,73,29,48,31,12,29,11,31,71,29,64,31,2,29,0,29,123,31,0.4662243667068758,31,773,1658,0.09605263157894736,29,73,760,0.04495073891625616,29,73,1624,0.10344827586206896,29,12,116,0.3902439024390244,31,48,123,2020-10-14
