runid,Date,Location,ShortName,LongName,Census2019,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown,Administered_Fed_LTC_Dose2_Residents,Administered_Fed_LTC_Dose2_Staff,Administered_Fed_LTC_Dose2_Unk
2127,2021-09-02,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2127,2021-09-02,SC,SCA,South Carolina,5148714,107866,63866,43225,31256,19382,13228,44112,24115,13940,6057,,,
2127,2021-09-02,SD,SDA,South Dakota,884659,12575,7363,5206,4583,1402,1378,5280,3115,745,1420,,,
2127,2021-09-02,TN,TNA,Tennessee,6829174,109052,66854,41714,34135,19232,13487,42334,22651,11756,7927,,,
2127,2021-09-02,TX,TXA,Texas,28995881,473692,271736,198644,122600,90043,59093,199463,96169,67195,36099,,,
2127,2021-09-02,US,USA,United States,331996199,7935386,4694282,3183915,2075692,1570612,1047978,3211810,1590120,1135988,485702,,,
2127,2021-09-02,UT,UTA,Utah,3205958,55200,33270,21788,12400,11368,9502,21822,8046,7615,6161,,,
2127,2021-09-02,VA,VAA,Virginia,8535519,216452,120895,87280,58876,44596,17423,88537,45726,32896,9915,,,
2127,2021-09-02,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2127,2021-09-02,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2127,2021-09-02,VT,VTA,Vermont,623989,21711,12950,8588,5802,4291,2857,8613,4260,2900,1453,,,
2127,2021-09-02,WA,WAA,Washington,7614893,164968,100179,63836,42068,32425,25686,64227,28944,20506,14777,,,
2127,2021-09-02,WI,WIA,Wisconsin,5822434,182329,116128,65572,50730,36244,29154,65785,34682,23259,7844,,,
2127,2021-09-02,WV,WVA,West Virginia,1792147,26287,13834,12440,4,1,13829,12540,4,1,12535,,,
2127,2021-09-02,WY,WYA,Wyoming,578759,6762,3635,3109,637,348,2650,3109,753,340,2016,,,
2126,2021-09-02,AK,AKA,Alaska,731545,6666,4316,2324,1383,972,1961,2329,676,434,1219,,,
2126,2021-09-02,AL,ALA,Alabama,4903185,91915,56180,35399,28796,21089,6295,36264,20026,12536,3702,,,
2126,2021-09-02,AR,ARA,Arkansas,3017804,29209,17728,11448,4272,2172,11284,11587,3747,1831,6009,,,
2126,2021-09-02,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,AZ,AZA,Arizona,7278717,126570,77404,48624,34452,24278,18674,48824,26232,16896,5696,,,
2126,2021-09-02,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,CA,CAA,California,39512223,844007,477967,359353,217424,205365,55178,360818,171952,161656,27210,,,
2126,2021-09-02,CO,COA,Colorado,5758736,130207,78311,51200,31788,25798,20725,51711,22705,17106,11900,,,
2126,2021-09-02,CT,CTA,Connecticut,3565287,133793,74909,58117,34564,28186,12159,58580,29047,23498,6035,,,
2126,2021-09-02,DC,DCA,District of Columbia,705749,9179,5507,3514,2397,2413,697,3576,1869,1548,159,,,
2126,2021-09-02,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,DE,DEA,Delaware,973764,36484,24092,12065,6618,5161,12313,12237,5085,3436,3716,,,
2126,2021-09-02,FL,FLA,Florida,21477737,408801,233232,172803,118412,68574,46246,175071,90033,51031,34007,,,
2126,2021-09-02,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2126,2021-09-02,GA,GAA,Georgia,10617423,122841,70492,51552,39330,22050,9112,51839,31335,16527,3977,,,
2126,2021-09-02,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2126,2021-09-02,HI,HIA,Hawaii,1415872,24574,13390,9633,5738,6768,884,9633,4496,4751,386,,,
2126,2021-09-02,IA,IAA,Iowa,3155070,138689,87638,50149,35545,28631,23462,50521,26036,16974,7511,,,
2126,2021-09-02,ID,IDA,Idaho,1787065,26876,15699,11035,4736,2900,8063,11055,3653,1957,5445,,,
2126,2021-09-02,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,IL,ILA,Illinois,12671821,427969,277957,148623,95216,67376,115365,148910,70141,47227,31542,,,
2126,2021-09-02,IN,INA,Indiana,6732219,143409,81416,61443,50214,21605,9597,61905,41207,15717,4981,,,
2126,2021-09-02,KS,KSA,Kansas,2913314,90126,50825,38854,24676,16841,9308,39003,20959,11153,6891,,,
2126,2021-09-02,KY,KYA,Kentucky,4467673,95771,54988,40264,24085,16035,14868,40811,19735,11950,9126,,,
2126,2021-09-02,LA,LAA,Louisiana,4648794,119629,75640,43228,23781,14711,37148,43261,19053,9990,14218,,,
2126,2021-09-02,MA,MAA,Massachusetts,6892503,321897,181559,138332,77279,71562,32718,139030,65558,60146,13326,,,
2126,2021-09-02,MD,MDA,Maryland,6045680,196161,116440,77839,52840,43571,20029,78719,41341,30632,6746,,,
2126,2021-09-02,ME,MEA,Maine,1344212,38142,22656,15416,9582,9670,3404,15474,7502,5652,2320,,,
2126,2021-09-02,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,MI,MIA,Michigan,9986857,294817,181364,111691,81775,51443,48146,113568,58694,34636,20238,,,
2126,2021-09-02,MN,MNA,Minnesota,5639632,176495,107929,68107,43490,41612,22827,68348,29811,28525,10012,,,
2126,2021-09-02,MO,MOA,Missouri,6137428,159414,93736,65039,48567,29468,15701,65603,37049,20808,7746,,,
2126,2021-09-02,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2126,2021-09-02,MS,MSA,Mississippi,2976149,54828,32304,22295,14551,7825,9928,22531,11742,5263,5526,,,
2126,2021-09-02,MT,MTA,Montana,1068778,21348,12522,8756,6069,4250,2203,8764,4448,2900,1416,,,
2126,2021-09-02,NC,NCA,North Carolina,10488084,228511,137053,89649,63622,42878,30553,90601,47823,29615,13163,,,
2126,2021-09-02,ND,NDA,North Dakota,762062,6670,3597,3034,1614,1170,813,3035,1427,1056,552,,,
2126,2021-09-02,NE,NEA,Nebraska,1934408,60140,37108,22898,16513,15288,5307,23040,10253,8187,4600,,,
2126,2021-09-02,NH,NHA,New Hampshire,1359711,47957,26046,21711,11304,10411,4331,21829,10710,8951,2168,,,
2126,2021-09-02,NJ,NJA,New Jersey,8882190,269319,157926,109807,75654,64198,18074,112675,56298,46873,9504,,,
2126,2021-09-02,NM,NMA,New Mexico,2096829,39915,24265,15282,6414,6663,11188,15520,5246,5323,4951,,,
2126,2021-09-02,NV,NVA,Nevada,3080156,73877,50093,23585,9138,7970,32985,23898,7408,6262,10228,,,
2126,2021-09-02,NY,NYA,New York State,19453561,441245,264030,172860,119964,90474,53592,175301,90139,64385,20777,,,
2126,2021-09-02,OH,OHA,Ohio,11689100,370985,218927,148780,95374,69367,54186,149404,74038,48876,26490,,,
2126,2021-09-02,OK,OKA,Oklahoma,3956971,64956,39141,25465,17977,10855,10309,25530,13001,5109,7420,,,
2126,2021-09-02,OR,ORA,Oregon,4217737,123096,73719,49122,34794,27403,11522,49490,25405,18515,5570,,,
2126,2021-09-02,PA,PAA,Pennsylvania,12801989,435575,241884,190588,120312,107425,14147,193055,100174,86222,6659,,,
2126,2021-09-02,PR,PRA,Puerto Rico,3193694,74338,53122,21207,7928,7486,37708,21211,3504,3513,14194,,,
2126,2021-09-02,RI,RIA,Rhode Island,1059361,51838,30272,21357,14413,9277,6582,21362,12097,7106,2159,,,
2126,2021-09-02,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,SC,SCA,South Carolina,5148714,107866,63866,43225,31256,19382,13228,44112,24115,13940,6057,,,
2126,2021-09-02,SD,SDA,South Dakota,884659,12575,7363,5206,4583,1402,1378,5280,3115,745,1420,,,
2126,2021-09-02,TN,TNA,Tennessee,6829174,109052,66854,41714,34135,19232,13487,42334,22651,11756,7927,,,
2126,2021-09-02,TX,TXA,Texas,28995881,473692,271736,198644,122600,90043,59093,199463,96169,67195,36099,,,
2126,2021-09-02,US,USA,United States,331996199,7935386,4694282,3183915,2075692,1570612,1047978,3211810,1590120,1135988,485702,,,
2126,2021-09-02,UT,UTA,Utah,3205958,55200,33270,21788,12400,11368,9502,21822,8046,7615,6161,,,
2126,2021-09-02,VA,VAA,Virginia,8535519,216452,120895,87280,58876,44596,17423,88537,45726,32896,9915,,,
2126,2021-09-02,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2126,2021-09-02,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2126,2021-09-02,VT,VTA,Vermont,623989,21711,12950,8588,5802,4291,2857,8613,4260,2900,1453,,,
2126,2021-09-02,WA,WAA,Washington,7614893,164968,100179,63836,42068,32425,25686,64227,28944,20506,14777,,,
2126,2021-09-02,WI,WIA,Wisconsin,5822434,182329,116128,65572,50730,36244,29154,65785,34682,23259,7844,,,
2126,2021-09-02,WV,WVA,West Virginia,1792147,26287,13834,12440,4,1,13829,12540,4,1,12535,,,
2126,2021-09-02,WY,WYA,Wyoming,578759,6762,3635,3109,637,348,2650,3109,753,340,2016,,,
2125,2021-09-01,AK,AKA,Alaska,731545,6666,4316,2324,1383,972,1961,2329,676,434,1219,,,
2125,2021-09-01,AL,ALA,Alabama,4903185,91883,56165,35382,28791,21079,6295,36247,20021,12524,3702,,,
2125,2021-09-01,AR,ARA,Arkansas,3017804,29209,17728,11448,4272,2172,11284,11587,3747,1831,6009,,,
2125,2021-09-01,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,AZ,AZA,Arizona,7278717,126565,77401,48622,34452,24278,18671,48822,26231,16895,5696,,,
2125,2021-09-01,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,CA,CAA,California,39512223,843998,477966,359346,217424,205364,55178,360814,171949,161655,27210,,,
2125,2021-09-01,CO,COA,Colorado,5758736,130191,78297,51198,31787,25792,20718,51706,22704,17102,11900,,,
2125,2021-09-01,CT,CTA,Connecticut,3565287,133789,74906,58116,34564,28184,12158,58579,29047,23497,6035,,,
2125,2021-09-01,DC,DCA,District of Columbia,705749,9179,5507,3514,2397,2413,697,3576,1869,1548,159,,,
2125,2021-09-01,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,DE,DEA,Delaware,973764,36484,24092,12065,6618,5161,12313,12237,5085,3436,3716,,,
2125,2021-09-01,FL,FLA,Florida,21477737,408746,233178,172802,118412,68570,46196,175069,90033,51030,34006,,,
2125,2021-09-01,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2125,2021-09-01,GA,GAA,Georgia,10617423,122841,70492,51552,39330,22050,9112,51839,31335,16527,3977,,,
2125,2021-09-01,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2125,2021-09-01,HI,HIA,Hawaii,1415872,24574,13390,9633,5738,6768,884,9633,4496,4751,386,,,
2125,2021-09-01,IA,IAA,Iowa,3155070,138685,87635,50148,35545,28631,23459,50520,26036,16973,7511,,,
2125,2021-09-01,ID,IDA,Idaho,1787065,26875,15699,11034,4736,2900,8063,11054,3653,1956,5445,,,
2125,2021-09-01,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,IL,ILA,Illinois,12671821,427954,277943,148622,95216,67362,115365,148909,70141,47226,31542,,,
2125,2021-09-01,IN,INA,Indiana,6732219,143395,81403,61442,50214,21594,9595,61904,41207,15716,4981,,,
2125,2021-09-01,KS,KSA,Kansas,2913314,90122,50821,38854,24675,16838,9308,39003,20959,11153,6891,,,
2125,2021-09-01,KY,KYA,Kentucky,4467673,95769,54987,40263,24085,16034,14868,40810,19735,11949,9126,,,
2125,2021-09-01,LA,LAA,Louisiana,4648794,119572,75610,43201,23765,14697,37148,43234,19048,9968,14218,,,
2125,2021-09-01,MA,MAA,Massachusetts,6892503,321877,181547,138324,77279,71557,32711,139022,65557,60139,13326,,,
2125,2021-09-01,MD,MDA,Maryland,6045680,196159,116438,77839,52840,43569,20029,78719,41341,30632,6746,,,
2125,2021-09-01,ME,MEA,Maine,1344212,38141,22655,15416,9582,9669,3404,15474,7502,5652,2320,,,
2125,2021-09-01,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,MI,MIA,Michigan,9986857,294777,181328,111687,81772,51443,48113,113564,58690,34636,20238,,,
2125,2021-09-01,MN,MNA,Minnesota,5639632,176480,107915,68106,43489,41612,22814,68347,29811,28524,10012,,,
2125,2021-09-01,MO,MOA,Missouri,6137428,159409,93731,65039,48567,29468,15696,65598,37049,20808,7741,,,
2125,2021-09-01,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2125,2021-09-01,MS,MSA,Mississippi,2976149,54812,32293,22290,14543,7822,9928,22526,11738,5262,5526,,,
2125,2021-09-01,MT,MTA,Montana,1068778,21348,12522,8756,6069,4250,2203,8764,4448,2900,1416,,,
2125,2021-09-01,NC,NCA,North Carolina,10488084,228485,137030,89646,63622,42876,30532,90598,47822,29613,13163,,,
2125,2021-09-01,ND,NDA,North Dakota,762062,6670,3597,3034,1614,1170,813,3035,1427,1056,552,,,
2125,2021-09-01,NE,NEA,Nebraska,1934408,60140,37108,22898,16513,15288,5307,23040,10253,8187,4600,,,
2125,2021-09-01,NH,NHA,New Hampshire,1359711,47953,26042,21711,11304,10411,4327,21829,10710,8951,2168,,,
2125,2021-09-01,NJ,NJA,New Jersey,8882190,269271,157885,109800,75624,64187,18074,112661,56293,46864,9504,,,
2125,2021-09-01,NM,NMA,New Mexico,2096829,39899,24249,15282,6414,6663,11172,15520,5246,5323,4951,,,
2125,2021-09-01,NV,NVA,Nevada,3080156,73877,50093,23585,9138,7970,32985,23898,7408,6262,10228,,,
2125,2021-09-01,NY,NYA,New York State,19453561,441057,263888,172814,119940,90356,53592,175255,90116,64362,20777,,,
2125,2021-09-01,OH,OHA,Ohio,11689100,370945,218900,148767,95364,69361,54175,149391,74033,48868,26490,,,
2125,2021-09-01,OK,OKA,Oklahoma,3956971,64954,39141,25463,17977,10855,10309,25528,13000,5108,7420,,,
2125,2021-09-01,OR,ORA,Oregon,4217737,123063,73690,49118,34794,27395,11501,49481,25405,18511,5565,,,
2125,2021-09-01,PA,PAA,Pennsylvania,12801989,435556,241876,190578,120312,107424,14140,193045,100174,86222,6649,,,
2125,2021-09-01,PR,PRA,Puerto Rico,3193694,74336,53120,21207,7927,7485,37708,21211,3504,3513,14194,,,
2125,2021-09-01,RI,RIA,Rhode Island,1059361,51837,30272,21356,14413,9277,6582,21361,12097,7105,2159,,,
2125,2021-09-01,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,SC,SCA,South Carolina,5148714,107830,63834,43221,31251,19382,13201,44108,24115,13936,6057,,,
2125,2021-09-01,SD,SDA,South Dakota,884659,12574,7362,5206,4583,1402,1377,5280,3115,745,1420,,,
2125,2021-09-01,TN,TNA,Tennessee,6829174,109050,66853,41713,34135,19231,13487,42333,22651,11755,7927,,,
2125,2021-09-01,TX,TXA,Texas,28995881,473688,271733,198643,122600,90040,59093,199462,96169,67194,36099,,,
2125,2021-09-01,US,USA,United States,331996199,7934593,4693670,3183736,2075586,1570377,1047707,3211613,1590058,1135874,485681,,,
2125,2021-09-01,UT,UTA,Utah,3205958,55198,33268,21788,12400,11366,9502,21822,8046,7615,6161,,,
2125,2021-09-01,VA,VAA,Virginia,8535519,216432,120877,87278,58876,44596,17405,88535,45726,32894,9915,,,
2125,2021-09-01,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2125,2021-09-01,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2125,2021-09-01,VT,VTA,Vermont,623989,21711,12950,8588,5802,4291,2857,8613,4260,2900,1453,,,
2125,2021-09-01,WA,WAA,Washington,7614893,164966,100178,63835,42067,32425,25686,64226,28944,20505,14777,,,
2125,2021-09-01,WI,WIA,Wisconsin,5822434,182320,116123,65568,50730,36239,29154,65781,34679,23258,7844,,,
2125,2021-09-01,WV,WVA,West Virginia,1792147,26266,13813,12440,4,1,13808,12540,4,1,12535,,,
2125,2021-09-01,WY,WYA,Wyoming,578759,6762,3635,3109,637,348,2650,3109,753,340,2016,,,
2124,2021-08-31,AK,AKA,Alaska,731545,6662,4312,2324,1383,968,1961,2329,676,434,1219,,,
2124,2021-08-31,AL,ALA,Alabama,4903185,91760,56047,35377,28747,21005,6295,36240,20018,12520,3702,,,
2124,2021-08-31,AR,ARA,Arkansas,3017804,29209,17728,11448,4272,2172,11284,11587,3747,1831,6009,,,
2124,2021-08-31,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,AZ,AZA,Arizona,7278717,126562,77399,48621,34451,24277,18671,48820,26230,16894,5696,,,
2124,2021-08-31,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,CA,CAA,California,39512223,843984,477952,359346,217424,205363,55165,360814,171949,161655,27210,,,
2124,2021-08-31,CO,COA,Colorado,5758736,130180,78287,51197,31785,25790,20712,51703,22702,17101,11900,,,
2124,2021-08-31,CT,CTA,Connecticut,3565287,133788,74905,58116,34564,28183,12158,58579,29047,23497,6035,,,
2124,2021-08-31,DC,DCA,District of Columbia,705749,9179,5507,3514,2397,2413,697,3576,1869,1548,159,,,
2124,2021-08-31,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,DE,DEA,Delaware,973764,36484,24092,12065,6618,5161,12313,12237,5085,3436,3716,,,
2124,2021-08-31,FL,FLA,Florida,21477737,408592,233067,172759,118372,68531,46164,175017,90018,50993,34006,,,
2124,2021-08-31,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2124,2021-08-31,GA,GAA,Georgia,10617423,122840,70491,51552,39330,22049,9112,51839,31335,16527,3977,,,
2124,2021-08-31,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2124,2021-08-31,HI,HIA,Hawaii,1415872,24574,13390,9633,5738,6768,884,9633,4496,4751,386,,,
2124,2021-08-31,IA,IAA,Iowa,3155070,138685,87635,50148,35545,28631,23459,50520,26036,16973,7511,,,
2124,2021-08-31,ID,IDA,Idaho,1787065,26873,15698,11033,4736,2899,8063,11053,3653,1955,5445,,,
2124,2021-08-31,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,IL,ILA,Illinois,12671821,427904,277901,148616,95215,67347,115339,148901,70139,47220,31542,,,
2124,2021-08-31,IN,INA,Indiana,6732219,143387,81396,61441,50214,21594,9588,61903,41207,15715,4981,,,
2124,2021-08-31,KS,KSA,Kansas,2913314,90122,50821,38854,24675,16838,9308,39003,20959,11153,6891,,,
2124,2021-08-31,KY,KYA,Kentucky,4467673,95767,54985,40263,24085,16032,14868,40810,19735,11949,9126,,,
2124,2021-08-31,LA,LAA,Louisiana,4648794,119552,75598,43193,23762,14688,37148,43226,19045,9963,14218,,,
2124,2021-08-31,MA,MAA,Massachusetts,6892503,321871,181543,138322,77279,71553,32711,139020,65557,60137,13326,,,
2124,2021-08-31,MD,MDA,Maryland,6045680,196120,116399,77839,52840,43548,20011,78719,41341,30632,6746,,,
2124,2021-08-31,ME,MEA,Maine,1344212,38140,22655,15415,9582,9669,3404,15473,7502,5651,2320,,,
2124,2021-08-31,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,MI,MIA,Michigan,9986857,294750,181303,111685,81772,51443,48088,113562,58690,34634,20238,,,
2124,2021-08-31,MN,MNA,Minnesota,5639632,176477,107913,68105,43489,41610,22814,68346,29810,28524,10012,,,
2124,2021-08-31,MO,MOA,Missouri,6137428,159407,93730,65038,48567,29467,15696,65597,37049,20807,7741,,,
2124,2021-08-31,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2124,2021-08-31,MS,MSA,Mississippi,2976149,54811,32293,22289,14543,7822,9928,22525,11738,5261,5526,,,
2124,2021-08-31,MT,MTA,Montana,1068778,21348,12522,8756,6069,4250,2203,8764,4448,2900,1416,,,
2124,2021-08-31,NC,NCA,North Carolina,10488084,228484,137029,89646,63622,42875,30532,90598,47822,29613,13163,,,
2124,2021-08-31,ND,NDA,North Dakota,762062,6670,3597,3034,1614,1170,813,3035,1427,1056,552,,,
2124,2021-08-31,NE,NEA,Nebraska,1934408,60134,37103,22897,16508,15288,5307,23039,10253,8186,4600,,,
2124,2021-08-31,NH,NHA,New Hampshire,1359711,47953,26042,21711,11304,10411,4327,21829,10710,8951,2168,,,
2124,2021-08-31,NJ,NJA,New Jersey,8882190,269076,157707,109783,75455,64180,18072,112644,56287,46853,9504,,,
2124,2021-08-31,NM,NMA,New Mexico,2096829,39881,24231,15282,6414,6662,11155,15520,5246,5323,4951,,,
2124,2021-08-31,NV,NVA,Nevada,3080156,73877,50093,23585,9138,7970,32985,23898,7408,6262,10228,,,
2124,2021-08-31,NY,NYA,New York State,19453561,440836,263791,172691,119910,90289,53592,175130,90050,64303,20777,,,
2124,2021-08-31,OH,OHA,Ohio,11689100,370909,218877,148754,95350,69352,54175,149378,74027,48861,26490,,,
2124,2021-08-31,OK,OKA,Oklahoma,3956971,64953,39141,25462,17977,10855,10309,25527,13000,5107,7420,,,
2124,2021-08-31,OR,ORA,Oregon,4217737,123059,73688,49116,34792,27395,11501,49479,25405,18509,5565,,,
2124,2021-08-31,PA,PAA,Pennsylvania,12801989,435549,241869,190578,120312,107423,14134,193045,100174,86222,6649,,,
2124,2021-08-31,PR,PRA,Puerto Rico,3193694,74333,53119,21205,7926,7485,37708,21209,3504,3511,14194,,,
2124,2021-08-31,RI,RIA,Rhode Island,1059361,51836,30271,21356,14413,9276,6582,21361,12097,7105,2159,,,
2124,2021-08-31,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,SC,SCA,South Carolina,5148714,107820,63824,43221,31251,19382,13191,44108,24115,13936,6057,,,
2124,2021-08-31,SD,SDA,South Dakota,884659,12574,7362,5206,4583,1402,1377,5280,3115,745,1420,,,
2124,2021-08-31,TN,TNA,Tennessee,6829174,109041,66849,41708,34133,19229,13487,42326,22649,11750,7927,,,
2124,2021-08-31,TX,TXA,Texas,28995881,473684,271732,198641,122600,90039,59093,199460,96168,67193,36099,,,
2124,2021-08-31,US,USA,United States,331996199,7933595,4692919,3183493,2075272,1570102,1047545,3211350,1589950,1135719,485681,,,
2124,2021-08-31,UT,UTA,Utah,3205958,55195,33265,21788,12400,11363,9502,21822,8046,7615,6161,,,
2124,2021-08-31,VA,VAA,Virginia,8535519,216432,120877,87278,58876,44596,17405,88535,45726,32894,9915,,,
2124,2021-08-31,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2124,2021-08-31,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2124,2021-08-31,VT,VTA,Vermont,623989,21710,12949,8588,5802,4290,2857,8613,4260,2900,1453,,,
2124,2021-08-31,WA,WAA,Washington,7614893,164963,100176,63834,42067,32423,25686,64225,28944,20504,14777,,,
2124,2021-08-31,WI,WIA,Wisconsin,5822434,182317,116122,65566,50730,36238,29154,65779,34679,23256,7844,,,
2124,2021-08-31,WV,WVA,West Virginia,1792147,26266,13813,12440,4,1,13808,12540,4,1,12535,,,
2124,2021-08-31,WY,WYA,Wyoming,578759,6762,3635,3109,637,348,2650,3109,753,340,2016,,,
2123,2021-08-30,AK,AKA,Alaska,731545,6662,4312,2324,1383,968,1961,2329,676,434,1219,,,
2123,2021-08-30,AL,ALA,Alabama,4903185,91700,55987,35377,28747,21005,6235,36240,20018,12520,3702,,,
2123,2021-08-30,AR,ARA,Arkansas,3017804,29209,17728,11448,4272,2172,11284,11587,3747,1831,6009,,,
2123,2021-08-30,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2123,2021-08-30,AZ,AZA,Arizona,7278717,126552,77390,48620,34451,24277,18662,48819,26230,16893,5696,,,
2123,2021-08-30,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2123,2021-08-30,CA,CAA,California,39512223,843949,477920,359343,217424,205362,55134,360811,171949,161652,27210,,,
2123,2021-08-30,CO,COA,Colorado,5758736,130180,78287,51197,31785,25790,20712,51703,22702,17101,11900,,,
2123,2021-08-30,CT,CTA,Connecticut,3565287,133770,74892,58111,34561,28174,12157,58574,29042,23497,6035,,,
2123,2021-08-30,DC,DCA,District of Columbia,705749,9179,5507,3514,2397,2413,697,3576,1869,1548,159,,,
2123,2021-08-30,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2123,2021-08-30,DE,DEA,Delaware,973764,36484,24092,12065,6618,5161,12313,12237,5085,3436,3716,,,
2123,2021-08-30,FL,FLA,Florida,21477737,408444,232924,172755,118372,68530,46022,174996,90018,50990,33988,,,
2123,2021-08-30,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2123,2021-08-30,GA,GAA,Georgia,10617423,122823,70474,51552,39330,22049,9095,51839,31335,16527,3977,,,
2123,2021-08-30,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2123,2021-08-30,HI,HIA,Hawaii,1415872,24574,13390,9633,5738,6768,884,9633,4496,4751,386,,,
2123,2021-08-30,IA,IAA,Iowa,3155070,138681,87631,50148,35545,28631,23455,50520,26036,16973,7511,,,
2123,2021-08-30,ID,IDA,Idaho,1787065,26873,15698,11033,4736,2899,8063,11053,3653,1955,5445,,,
2123,2021-08-30,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2123,2021-08-30,IL,ILA,Illinois,12671821,427882,277886,148609,95209,67342,115335,148890,70133,47219,31538,,,
2123,2021-08-30,IN,INA,Indiana,6732219,143360,81379,61431,50210,21586,9583,61893,41204,15708,4981,,,
2123,2021-08-30,KS,KSA,Kansas,2913314,90108,50807,38854,24675,16838,9294,39003,20959,11153,6891,,,
2123,2021-08-30,KY,KYA,Kentucky,4467673,95753,54971,40263,24085,16032,14854,40809,19735,11949,9125,,,
2123,2021-08-30,LA,LAA,Louisiana,4648794,119546,75593,43192,23760,14685,37148,43225,19044,9963,14218,,,
2123,2021-08-30,MA,MAA,Massachusetts,6892503,321823,181496,138321,77274,71546,32676,139015,65555,60134,13326,,,
2123,2021-08-30,MD,MDA,Maryland,6045680,196014,116337,77795,52814,43523,20000,78675,41306,30623,6746,,,
2123,2021-08-30,ME,MEA,Maine,1344212,38140,22655,15415,9582,9669,3404,15473,7502,5651,2320,,,
2123,2021-08-30,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2123,2021-08-30,MI,MIA,Michigan,9986857,294704,181264,111678,81766,51435,48063,113555,58689,34628,20238,,,
2123,2021-08-30,MN,MNA,Minnesota,5639632,176467,107905,68103,43488,41610,22807,68344,29808,28524,10012,,,
